image_taken,VV,VH,RVI,location,Class_of_Land
04/04/2022,0.12541674,0.02134283,0.53774965,"(10.323727047081501, 105.28070524968936)",Rice
15/04/2022,0.024336193,0.00502083,0.62286484,"(10.323727047081501, 105.28070524968936)",Rice
16/04/2022,0.013015209,0.003128256,0.6959735,"(10.323727047081501, 105.28070524968936)",Rice
27/04/2022,0.36222073,0.02332833,0.23459071,"(10.323727047081501, 105.28070524968936)",Rice
28/04/2022,0.22211963,0.014233277,0.23351617,"(10.323727047081501, 105.28070524968936)",Rice
03/04/2022,0.18971649,0.12779671,1.2444847,"(10.325089733570481, 105.23937042619212)",Rice
04/04/2022,0.15572287,0.054981016,0.89730513,"(10.325089733570481, 105.23937042619212)",Rice
15/04/2022,0.111915596,0.012134312,0.37164283,"(10.325089733570481, 105.23937042619212)",Rice
16/04/2022,0.08858621,0.011605177,0.43566155,"(10.325089733570481, 105.23937042619212)",Rice
27/04/2022,0.33816916,0.006801236,0.0780804,"(10.325089733570481, 105.23937042619212)",Rice
28/04/2022,0.13096872,0.008051471,0.22485483,"(10.325089733570481, 105.23937042619212)",Rice
03/04/2022,0.18659955,0.06787291,0.91358835,"(10.324181275911162, 105.25390574874059)",Rice
04/04/2022,0.21935846,0.07610087,0.88772863,"(10.324181275911162, 105.25390574874059)",Rice
15/04/2022,0.09525847,0.008370474,0.30977064,"(10.324181275911162, 105.25390574874059)",Rice
16/04/2022,0.10384435,0.012399775,0.40328187,"(10.324181275911162, 105.25390574874059)",Rice
27/04/2022,0.35983276,0.011138939,0.118288636,"(10.324181275911162, 105.25390574874059)",Rice
28/04/2022,0.13189135,0.010398125,0.2814259,"(10.324181275911162, 105.25390574874059)",Rice
03/04/2022,0.13970214,0.061130963,1.0154763,"(10.321001674103542, 105.24436694331814)",Rice
04/04/2022,0.24315895,0.07291143,0.80932885,"(10.321001674103542, 105.24436694331814)",Rice
15/04/2022,0.11981526,0.010759072,0.3157215,"(10.321001674103542, 105.24436694331814)",Rice
16/04/2022,0.15076046,0.021172203,0.46124554,"(10.321001674103542, 105.24436694331814)",Rice
27/04/2022,0.21799299,0.005501144,0.09723779,"(10.321001674103542, 105.24436694331814)",Rice
28/04/2022,0.23875108,0.005668049,0.09167765,"(10.321001674103542, 105.24436694331814)",Rice
03/04/2022,0.17128064,0.06221411,0.91282463,"(10.321001674103542, 105.2416415703403)",Rice
04/04/2022,0.12991145,0.061223485,1.0563107,"(10.321001674103542, 105.2416415703403)",Rice
15/04/2022,0.038392924,0.008417115,0.6513889,"(10.321001674103542, 105.2416415703403)",Rice
16/04/2022,0.09522642,0.014820603,0.50111467,"(10.321001674103542, 105.2416415703403)",Rice
27/04/2022,0.12853797,0.00565241,0.16490254,"(10.321001674103542, 105.2416415703403)",Rice
28/04/2022,0.084833615,0.007315758,0.3046946,"(10.321001674103542, 105.2416415703403)",Rice
03/04/2022,0.16457646,0.0749905,1.0377907,"(10.324635504740822, 105.25572266405916",Rice
04/04/2022,0.22278227,0.08291249,0.92616487,"(10.324635504740822, 105.25572266405916",Rice
15/04/2022,0.14679404,0.018021941,0.41277823,"(10.324635504740822, 105.25572266405916",Rice
16/04/2022,0.10652003,0.011708434,0.37600306,"(10.324635504740822, 105.25572266405916",Rice
27/04/2022,0.20334244,0.009022336,0.1662912,"(10.324635504740822, 105.25572266405916",Rice
28/04/2022,0.062433254,0.007572339,0.40860048,"(10.324635504740822, 105.25572266405916",Rice
03/04/2022,0.06382154,0.01397505,0.65081286,"(10.321001674103542, 105.2334654514068)",Rice
04/04/2022,0.027481236,0.006522881,0.68979543,"(10.321001674103542, 105.2334654514068)",Rice
15/04/2022,0.023897545,0.00466214,0.5972991,"(10.321001674103542, 105.2334654514068)",Rice
16/04/2022,0.02225382,0.005848351,0.7407743,"(10.321001674103542, 105.2334654514068)",Rice
27/04/2022,0.28997597,0.00919675,0.12105768,"(10.321001674103542, 105.2334654514068)",Rice
28/04/2022,0.2292991,0.011803857,0.19097711,"(10.321001674103542, 105.2334654514068)",Rice
03/04/2022,0.019408043,0.006325329,0.8538645,"(10.32327281825184, 105.26753261362978)",Rice
04/04/2022,0.019128112,0.006352003,0.8639819,"(10.32327281825184, 105.26753261362978)",Rice
15/04/2022,0.02824976,0.005795527,0.62026143,"(10.32327281825184, 105.26753261362978)",Rice
16/04/2022,0.021083575,0.004735381,0.6629474,"(10.32327281825184, 105.26753261362978)",Rice
27/04/2022,0.2809931,0.008069989,0.11010113,"(10.32327281825184, 105.26753261362978)",Rice
28/04/2022,0.2525887,0.011167857,0.16574174,"(10.32327281825184, 105.26753261362978)",Rice
03/04/2022,0.06842297,0.011283153,0.52463096,"(10.324181275911162, 105.28115947851899)",Rice
04/04/2022,0.06418758,0.017985627,0.7737768,"(10.324181275911162, 105.28115947851899)",Rice
15/04/2022,0.01981296,0.006933083,0.8924251,"(10.324181275911162, 105.28115947851899)",Rice
16/04/2022,0.018915005,0.003282338,0.546003,"(10.324181275911162, 105.28115947851899)",Rice
27/04/2022,0.37799087,0.01746214,0.17268547,"(10.324181275911162, 105.28115947851899)",Rice
28/04/2022,0.21593493,0.010688855,0.1841596,"(10.324181275911162, 105.28115947851899)",Rice
03/04/2022,0.27696797,0.10035919,0.9114961,"(10.321001674103542, 105.2598107235259)",Rice
04/04/2022,0.2143499,0.051800422,0.69865763,"(10.321001674103542, 105.2598107235259)",Rice
15/04/2022,0.08836873,0.006329232,0.2582554,"(10.321001674103542, 105.2598107235259)",Rice
16/04/2022,0.11010919,0.010075642,0.32097408,"(10.321001674103542, 105.2598107235259)",Rice
27/04/2022,0.18454272,0.006203773,0.12796156,"(10.321001674103542, 105.2598107235259)",Rice
28/04/2022,0.14595293,0.005795898,0.14983012,"(10.321001674103542, 105.2598107235259)",Rice
03/04/2022,0.33038133,0.07855165,0.69062907,"(10.32327281825184, 105.24073311268103)",Rice
04/04/2022,0.38658544,0.0531954,0.45363063,"(10.32327281825184, 105.24073311268103)",Rice
15/04/2022,0.082493186,0.006542495,0.28292173,"(10.32327281825184, 105.24073311268103)",Rice
16/04/2022,0.10789703,0.010521653,0.33924884,"(10.32327281825184, 105.24073311268103)",Rice
27/04/2022,0.31267652,0.010099212,0.12318102,"(10.32327281825184, 105.24073311268103)",Rice
28/04/2022,0.23421714,0.009468207,0.15236773,"(10.32327281825184, 105.24073311268103)",Rice
03/04/2022,0.041941937,0.007071483,0.5338536,"(10.324635504740822, 105.27843410554115)",Rice
04/04/2022,0.049258593,0.011339666,0.6748558,"(10.324635504740822, 105.27843410554115)",Rice
15/04/2022,0.047170512,0.005209931,0.37754917,"(10.324635504740822, 105.27843410554115)",Rice
16/04/2022,0.020446513,0.004851303,0.6896098,"(10.324635504740822, 105.27843410554115)",Rice
27/04/2022,0.38324702,0.03447295,0.31619135,"(10.324635504740822, 105.27843410554115)",Rice
28/04/2022,0.30604765,0.02851846,0.32610515,"(10.324635504740822, 105.27843410554115)",Rice
03/04/2022,0.14450316,0.08297454,1.162881,"(10.324181275911162, 105.2348281378957)",Rice
04/04/2022,0.15477253,0.043791547,0.7788363,"(10.324181275911162, 105.2348281378957)",Rice
15/04/2022,0.12003969,0.007316599,0.22310077,"(10.324181275911162, 105.2348281378957)",Rice
16/04/2022,0.07533463,0.010508324,0.45870537,"(10.324181275911162, 105.2348281378957)",Rice
27/04/2022,0.13612425,0.007149201,0.19455242,"(10.324181275911162, 105.2348281378957)",Rice
28/04/2022,0.1665029,0.007085343,0.15990107,"(10.324181275911162, 105.2348281378957)",Rice
03/04/2022,0.012941531,0.005964107,1.0440259,"(10.321455902933202, 105.23301122257715)",Rice
04/04/2022,0.014682908,0.003995377,0.7586095,"(10.321455902933202, 105.23301122257715)",Rice
15/04/2022,0.022486312,0.004140053,0.5715539,"(10.321455902933202, 105.23301122257715)",Rice
16/04/2022,0.019252364,0.004038299,0.6305619,"(10.321455902933202, 105.23301122257715)",Rice
27/04/2022,0.5284249,0.010865103,0.07977227,"(10.321455902933202, 105.23301122257715)",Rice
28/04/2022,0.27330256,0.009998517,0.13865805,"(10.321455902933202, 105.23301122257715)",Rice
03/04/2022,0.033661038,0.01257341,0.9281717,"(10.323727047081501, 105.26026495235556)",Rice
04/04/2022,0.07360249,0.016241297,0.6544777,"(10.323727047081501, 105.26026495235556)",Rice
15/04/2022,0.080344915,0.007179502,0.31436902,"(10.323727047081501, 105.26026495235556)",Rice
16/04/2022,0.04435856,0.008213439,0.5740399,"(10.323727047081501, 105.26026495235556)",Rice
27/04/2022,0.2529667,0.016613144,0.23878792,"(10.323727047081501, 105.26026495235556)",Rice
28/04/2022,0.13961768,0.016040249,0.39037716,"(10.323727047081501, 105.26026495235556)",Rice
03/04/2022,0.08184662,0.0102728,0.4204578,"(10.325089733570481, 105.28025102085971)",Rice
04/04/2022,0.041228373,0.00830448,0.61182964,"(10.325089733570481, 105.28025102085971)",Rice
15/04/2022,0.015773904,0.003887164,0.70835644,"(10.325089733570481, 105.28025102085971)",Rice
16/04/2022,0.014913756,0.004935166,0.8620846,"(10.325089733570481, 105.28025102085971)",Rice
27/04/2022,0.45114744,0.013705359,0.116181366,"(10.325089733570481, 105.28025102085971)",Rice
28/04/2022,0.43081176,0.017917607,0.15649737,"(10.325089733570481, 105.28025102085971)",Rice
03/04/2022,0.023285985,0.006219325,0.74903184,"(10.32009321644422, 105.23210276491787)",Rice
04/04/2022,0.018852083,0.004964177,0.7417824,"(10.32009321644422, 105.23210276491787)",Rice
15/04/2022,0.016177004,0.003990177,0.7088158,"(10.32009321644422, 105.23210276491787)",Rice
16/04/2022,0.016666653,0.005756317,0.8852974,"(10.32009321644422, 105.23210276491787)",Rice
27/04/2022,0.28020456,0.008904715,0.12128988,"(10.32009321644422, 105.23210276491787)",Rice
28/04/2022,0.3701429,0.009047986,0.09429959,"(10.32009321644422, 105.23210276491787)",Rice
03/04/2022,0.06350669,0.010497803,0.525631,"(10.322364360592521, 105.27797987671151)",Rice
04/04/2022,0.06882577,0.017452378,0.72266823,"(10.322364360592521, 105.27797987671151)",Rice
15/04/2022,0.021056153,0.004721473,0.6621595,"(10.322364360592521, 105.27797987671151)",Rice
16/04/2022,0.027763462,0.011548094,0.98747647,"(10.322364360592521, 105.27797987671151)",Rice
27/04/2022,0.46805495,0.020348487,0.16314451,"(10.322364360592521, 105.27797987671151)",Rice
28/04/2022,0.36054268,0.020012474,0.20474471,"(10.322364360592521, 105.27797987671151)",Rice
03/04/2022,0.09682267,0.014379603,0.48264173,"(10.32327281825184, 105.27752564788187)",Rice
04/04/2022,0.1393207,0.029641364,0.6372095,"(10.32327281825184, 105.27752564788187)",Rice
15/04/2022,0.039034873,0.005167587,0.439445,"(10.32327281825184, 105.27752564788187)",Rice
16/04/2022,0.02045995,0.005070211,0.7111447,"(10.32327281825184, 105.27752564788187)",Rice
27/04/2022,0.43032452,0.012015764,0.107170366,"(10.32327281825184, 105.27752564788187)",Rice
28/04/2022,0.42265034,0.012079167,0.10958697,"(10.32327281825184, 105.27752564788187)",Rice
03/04/2022,0.036126953,0.008724026,0.69828826,"(10.324635504740822, 105.2652614694816)",Rice
04/04/2022,0.05868452,0.011666071,0.6058216,"(10.324635504740822, 105.2652614694816)",Rice
15/04/2022,0.026247775,0.005766604,0.6523922,"(10.324635504740822, 105.2652614694816)",Rice
16/04/2022,0.031759445,0.006870626,0.6450665,"(10.324635504740822, 105.2652614694816)",Rice
27/04/2022,0.5415654,0.010969415,0.078619346,"(10.324635504740822, 105.2652614694816)",Rice
28/04/2022,0.34857202,0.016332902,0.17498468,"(10.324635504740822, 105.2652614694816)",Rice
03/04/2022,0.101274624,0.023915147,0.6872744,"(10.320547445273881, 105.2266520189622)",Rice
04/04/2022,0.09706562,0.033403676,0.8833331,"(10.320547445273881, 105.2266520189622)",Rice
15/04/2022,0.1634645,0.024535384,0.48677492,"(10.320547445273881, 105.2266520189622)",Rice
16/04/2022,0.03623523,0.008989926,0.7117238,"(10.320547445273881, 105.2266520189622)",Rice
27/04/2022,0.092694834,0.008248083,0.31320378,"(10.320547445273881, 105.2266520189622)",Rice
28/04/2022,0.026796492,0.006166962,0.67471623,"(10.320547445273881, 105.2266520189622)",Rice
03/04/2022,0.057316434,0.006910366,0.40656143,"(10.323727047081501, 105.2652614694816)",Rice
04/04/2022,0.013820442,0.005025931,0.9134731,"(10.323727047081501, 105.2652614694816)",Rice
15/04/2022,0.036493488,0.005069108,0.45713577,"(10.323727047081501, 105.2652614694816)",Rice
16/04/2022,0.01817971,0.003558026,0.598744,"(10.323727047081501, 105.2652614694816)",Rice
27/04/2022,0.30452594,0.008518502,0.10735602,"(10.323727047081501, 105.2652614694816)",Rice
28/04/2022,0.27426437,0.008053731,0.11246925,"(10.323727047081501, 105.2652614694816)",Rice
03/04/2022,0.1475282,0.047015198,0.8418041,"(10.325089733570481, 105.23528236672536)",Rice
04/04/2022,0.14653558,0.032184385,0.6522545,"(10.325089733570481, 105.23528236672536)",Rice
15/04/2022,0.07846101,0.009355695,0.40280727,"(10.325089733570481, 105.23528236672536)",Rice
16/04/2022,0.08090158,0.007687146,0.33169273,"(10.325089733570481, 105.23528236672536)",Rice
27/04/2022,0.1491567,0.006220492,0.15690081,"(10.325089733570481, 105.23528236672536)",Rice
28/04/2022,0.13351318,0.011295016,0.2995844,"(10.325089733570481, 105.23528236672536)",Rice
03/04/2022,0.021297941,0.00685075,0.8467975,"(10.324635504740822, 105.26798684245944)",Rice
04/04/2022,0.02157131,0.006005335,0.77041256,"(10.324635504740822, 105.26798684245944)",Rice
15/04/2022,0.04599596,0.006961065,0.49001586,"(10.324635504740822, 105.26798684245944)",Rice
16/04/2022,0.015609687,0.004141452,0.7456268,"(10.324635504740822, 105.26798684245944)",Rice
27/04/2022,0.31198487,0.012854862,0.15512809,"(10.324635504740822, 105.26798684245944)",Rice
28/04/2022,0.23542579,0.011154438,0.17680614,"(10.324635504740822, 105.26798684245944)",Rice
03/04/2022,0.105986856,0.01644295,0.49984464,"(10.32281858942218, 105.26435301182232)",Rice
04/04/2022,0.14268398,0.008219604,0.21186012,"(10.32281858942218, 105.26435301182232)",Rice
15/04/2022,0.102308966,0.010798323,0.36319283,"(10.32281858942218, 105.26435301182232)",Rice
16/04/2022,0.1077818,0.007905802,0.2638447,"(10.32281858942218, 105.26435301182232)",Rice
27/04/2022,0.26223797,0.032326024,0.41418144,"(10.32281858942218, 105.26435301182232)",Rice
28/04/2022,0.3407518,0.020366047,0.21913533,"(10.32281858942218, 105.26435301182232)",Rice
03/04/2022,0.06859898,0.022725334,0.86267954,"(10.325089733570481, 105.26344455416304)",Rice
04/04/2022,0.09884838,0.025590552,0.7331452,"(10.325089733570481, 105.26344455416304)",Rice
15/04/2022,0.00954963,0.004507706,1.0571929,"(10.325089733570481, 105.26344455416304)",Rice
16/04/2022,0.01578289,0.004283166,0.7572252,"(10.325089733570481, 105.26344455416304)",Rice
27/04/2022,0.29354092,0.006280073,0.08290218,"(10.325089733570481, 105.26344455416304)",Rice
28/04/2022,0.30748156,0.025543131,0.29480106,"(10.325089733570481, 105.26344455416304)",Rice
03/04/2022,0.22780114,0.09022388,0.96043384,"(10.323727047081501, 105.24572962980707)",Rice
04/04/2022,0.1903306,0.05398137,0.78008354,"(10.323727047081501, 105.24572962980707)",Rice
15/04/2022,0.10743261,0.008578215,0.2846277,"(10.323727047081501, 105.24572962980707)",Rice
16/04/2022,0.12654573,0.014302397,0.3850046,"(10.323727047081501, 105.24572962980707)",Rice
27/04/2022,0.17950441,0.006275456,0.1328143,"(10.323727047081501, 105.24572962980707)",Rice
28/04/2022,0.1924557,0.007659568,0.15014446,"(10.323727047081501, 105.24572962980707)",Rice
03/04/2022,0.11765815,0.027185362,0.67663974,"(10.324635504740822, 105.2334654514068)",Rice
04/04/2022,0.052510332,0.012108346,0.675663,"(10.324635504740822, 105.2334654514068)",Rice
15/04/2022,0.090010725,0.011965524,0.44095102,"(10.324635504740822, 105.2334654514068)",Rice
16/04/2022,0.039517626,0.006060163,0.49523333,"(10.324635504740822, 105.2334654514068)",Rice
27/04/2022,0.4160775,0.00996899,0.09249385,"(10.324635504740822, 105.2334654514068)",Rice
28/04/2022,0.22018251,0.019787343,0.31593946,"(10.324635504740822, 105.2334654514068)",Rice
03/04/2022,0.1843728,0.050154366,0.7584508,"(10.325089733570481, 105.23164853608824)",Rice
04/04/2022,0.14093873,0.022334222,0.50836384,"(10.325089733570481, 105.23164853608824)",Rice
15/04/2022,0.07021714,0.008945604,0.42570615,"(10.325089733570481, 105.23164853608824)",Rice
16/04/2022,0.034604657,0.005917712,0.5398074,"(10.325089733570481, 105.23164853608824)",Rice
27/04/2022,0.2519606,0.010018181,0.15000856,"(10.325089733570481, 105.23164853608824)",Rice
28/04/2022,0.22101553,0.008044089,0.13798296,"(10.325089733570481, 105.23164853608824)",Rice
03/04/2022,0.0780854,0.00754402,0.33652183,"(10.32327281825184, 105.26571569831123)",Rice
04/04/2022,0.012487463,0.005779653,1.0463908,"(10.32327281825184, 105.26571569831123)",Rice
15/04/2022,0.04244591,0.006313838,0.48325807,"(10.32327281825184, 105.26571569831123)",Rice
16/04/2022,0.015947983,0.003829546,0.69550794,"(10.32327281825184, 105.26571569831123)",Rice
27/04/2022,0.2820985,0.010643898,0.14276858,"(10.32327281825184, 105.26571569831123)",Rice
28/04/2022,0.17864904,0.010312797,0.21226367,"(10.32327281825184, 105.26571569831123)",Rice
03/04/2022,0.037859723,0.012417956,0.85730624,"(10.31963898761456, 105.23074007842897)",Rice
04/04/2022,0.054810137,0.012315905,0.6631628,"(10.31963898761456, 105.23074007842897)",Rice
15/04/2022,0.038556945,0.004076229,0.36370423,"(10.31963898761456, 105.23074007842897)",Rice
16/04/2022,0.014341272,0.00539338,0.9319029,"(10.31963898761456, 105.23074007842897)",Rice
27/04/2022,0.3362908,0.008767056,0.10033059,"(10.31963898761456, 105.23074007842897)",Rice
28/04/2022,0.15335251,0.009213614,0.22018634,"(10.31963898761456, 105.23074007842897)",Rice
03/04/2022,0.19782767,0.033138923,0.5311511,"(10.320547445273881, 105.22983162076967)",Rice
04/04/2022,0.2648915,0.045500632,0.5416832,"(10.320547445273881, 105.22983162076967)",Rice
15/04/2022,0.013078171,0.004204369,0.8464922,"(10.320547445273881, 105.22983162076967)",Rice
16/04/2022,0.05399107,0.005949015,0.37678185,"(10.320547445273881, 105.22983162076967)",Rice
27/04/2022,0.3325699,0.005957772,0.06977407,"(10.320547445273881, 105.22983162076967)",Rice
28/04/2022,0.13476233,0.007339567,0.20119393,"(10.320547445273881, 105.22983162076967)",Rice
03/04/2022,0.13530818,0.022683667,0.53147554,"(10.32281858942218, 105.28115947851899)",Rice
04/04/2022,0.068926424,0.021487897,0.83002454,"(10.32281858942218, 105.28115947851899)",Rice
15/04/2022,0.020858651,0.004342497,0.62706435,"(10.32281858942218, 105.28115947851899)",Rice
16/04/2022,0.021166647,0.004222567,0.60741955,"(10.32281858942218, 105.28115947851899)",Rice
27/04/2022,0.31323773,0.018559044,0.21739243,"(10.32281858942218, 105.28115947851899)",Rice
28/04/2022,0.34995735,0.025198309,0.25949064,"(10.32281858942218, 105.28115947851899)",Rice
03/04/2022,0.29260743,0.063819095,0.6489306,"(10.321910131762861, 105.23028584959931)",Rice
04/04/2022,0.2148967,0.04291342,0.6078803,"(10.321910131762861, 105.23028584959931)",Rice
15/04/2022,0.034349367,0.005200003,0.49013266,"(10.321910131762861, 105.23028584959931)",Rice
16/04/2022,0.018123541,0.005148535,0.7809307,"(10.321910131762861, 105.23028584959931)",Rice
27/04/2022,0.4191588,0.018758487,0.16763279,"(10.321910131762861, 105.23028584959931)",Rice
28/04/2022,0.2091033,0.008077663,0.14598006,"(10.321910131762861, 105.23028584959931)",Rice
03/04/2022,0.02639846,0.00784226,0.8044077,"(10.324181275911162, 105.26071918118518)",Rice
04/04/2022,0.08569232,0.008738247,0.3526033,"(10.324181275911162, 105.26071918118518)",Rice
15/04/2022,0.07452004,0.006984271,0.32775307,"(10.324181275911162, 105.26071918118518)",Rice
16/04/2022,0.049867712,0.004151402,0.2953543,"(10.324181275911162, 105.26071918118518)",Rice
27/04/2022,0.3444422,0.01447679,0.15805048,"(10.324181275911162, 105.26071918118518)",Rice
28/04/2022,0.32944584,0.010156351,0.11782406,"(10.324181275911162, 105.26071918118518)",Rice
03/04/2022,0.032689374,0.005608528,0.5411899,"(10.325089733570481, 105.26026495235556)",Rice
04/04/2022,0.0595858,0.009798694,0.5234871,"(10.325089733570481, 105.26026495235556)",Rice
15/04/2022,0.023396589,0.006702,0.78527457,"(10.325089733570481, 105.26026495235556)",Rice
16/04/2022,0.021516211,0.004609189,0.6404319,"(10.325089733570481, 105.26026495235556)",Rice
27/04/2022,0.2866965,0.04019712,0.46063444,"(10.325089733570481, 105.26026495235556)",Rice
28/04/2022,0.27910334,0.03358898,0.40594155,"(10.325089733570481, 105.26026495235556)",Rice
03/04/2022,0.24262166,0.06875329,0.7796375,"(10.325089733570481, 105.2448211721478)",Rice
04/04/2022,0.26956254,0.0790164,0.79736155,"(10.325089733570481, 105.2448211721478)",Rice
15/04/2022,0.16583072,0.012333139,0.26713863,"(10.325089733570481, 105.2448211721478)",Rice
16/04/2022,0.08143191,0.010431963,0.4276675,"(10.325089733570481, 105.2448211721478)",Rice
27/04/2022,0.1453663,0.006539089,0.1684416,"(10.325089733570481, 105.2448211721478)",Rice
28/04/2022,0.15916352,0.006696439,0.15820253,"(10.325089733570481, 105.2448211721478)",Rice
03/04/2022,0.18285626,0.05699671,0.8299407,"(10.324181275911162, 105.24300425682924)",Rice
04/04/2022,0.22553553,0.04187898,0.5752891,"(10.324181275911162, 105.24300425682924)",Rice
15/04/2022,0.13806885,0.013637268,0.34302878,"(10.324181275911162, 105.24300425682924)",Rice
16/04/2022,0.13598044,0.017052658,0.42015755,"(10.324181275911162, 105.24300425682924)",Rice
27/04/2022,0.23632751,0.033085488,0.4600731,"(10.324181275911162, 105.24300425682924)",Rice
28/04/2022,0.25122228,0.034767475,0.45576027,"(10.324181275911162, 105.24300425682924)",Rice
03/04/2022,0.114004545,0.04031141,0.8981168,"(10.32281858942218, 105.27570873256332)",Rice
04/04/2022,0.22654249,0.08129227,0.9061657,"(10.32281858942218, 105.27570873256332)",Rice
15/04/2022,0.08586216,0.012645559,0.47939506,"(10.32281858942218, 105.27570873256332)",Rice
16/04/2022,0.17645074,0.021972481,0.4176977,"(10.32281858942218, 105.27570873256332)",Rice
27/04/2022,0.4092928,0.021735203,0.19655429,"(10.32281858942218, 105.27570873256332)",Rice
28/04/2022,0.4036458,0.032693803,0.28826287,"(10.32281858942218, 105.27570873256332)",Rice
03/04/2022,0.05687245,0.008745974,0.49634138,"(10.323727047081501, 105.28252216500792)",Rice
04/04/2022,0.029586691,0.007091595,0.694606,"(10.323727047081501, 105.28252216500792)",Rice
15/04/2022,0.010099377,0.004385467,1.0112357,"(10.323727047081501, 105.28252216500792)",Rice
16/04/2022,0.015031259,0.005142416,0.8801312,"(10.323727047081501, 105.28252216500792)",Rice
27/04/2022,0.24308273,0.006220117,0.098547295,"(10.323727047081501, 105.28252216500792)",Rice
28/04/2022,0.2272478,0.00778781,0.13032408,"(10.323727047081501, 105.28252216500792)",Rice
03/04/2022,0.06675534,0.014553791,0.6487392,"(10.31963898761456, 105.23937042619212)",Rice
04/04/2022,0.08704634,0.013507115,0.49992213,"(10.31963898761456, 105.23937042619212)",Rice
15/04/2022,0.027162097,0.007211121,0.74595755,"(10.31963898761456, 105.23937042619212)",Rice
16/04/2022,0.023414776,0.004967843,0.6359079,"(10.31963898761456, 105.23937042619212)",Rice
27/04/2022,0.3085705,0.013440666,0.16343746,"(10.31963898761456, 105.23937042619212)",Rice
28/04/2022,0.16571787,0.015035626,0.3185929,"(10.31963898761456, 105.23937042619212)",Rice
03/04/2022,0.11502204,0.022426784,0.5970436,"(10.32281858942218, 105.28161370734864)",Rice
04/04/2022,0.1816344,0.03450733,0.58541316,"(10.32281858942218, 105.28161370734864)",Rice
15/04/2022,0.02215207,0.005449397,0.7074852,"(10.32281858942218, 105.28161370734864)",Rice
16/04/2022,0.01944886,0.003275189,0.53335315,"(10.32281858942218, 105.28161370734864)",Rice
27/04/2022,0.42035952,0.015723301,0.14159918,"(10.32281858942218, 105.28161370734864)",Rice
28/04/2022,0.27984348,0.017002132,0.2224462,"(10.32281858942218, 105.28161370734864)",Rice
03/04/2022,0.053736866,0.008335978,0.49980462,"(10.324635504740822, 105.28161370734864)",Rice
04/04/2022,0.10305301,0.012618549,0.41186973,"(10.324635504740822, 105.28161370734864)",Rice
15/04/2022,0.025851598,0.007239086,0.7734439,"(10.324635504740822, 105.28161370734864)",Rice
