image_taken,VV,VH,RVI,location,Class_of_Land
30/09/2022,0.05570953,0.015987216,0.7862279,"(10.324181275911162, 105.26071918118518)",Rice
06/09/2022,0.14217874,0.036017977,0.72218263,"(10.325089733570481, 105.26026495235556)",Rice
07/09/2022,0.21586847,0.024874985,0.39136833,"(10.325089733570481, 105.26026495235556)",Rice
18/09/2022,0.12560582,0.025461975,0.6147508,"(10.325089733570481, 105.26026495235556)",Rice
19/09/2022,0.08218588,0.025572767,0.82900685,"(10.325089733570481, 105.26026495235556)",Rice
30/09/2022,0.03452897,0.0212372,1.1986512,"(10.325089733570481, 105.26026495235556)",Rice
06/09/2022,0.23332162,0.029458143,0.42252746,"(10.325089733570481, 105.2448211721478)",Rice
07/09/2022,0.25144833,0.028053494,0.38079774,"(10.325089733570481, 105.2448211721478)",Rice
18/09/2022,0.11668626,0.024457902,0.63022363,"(10.325089733570481, 105.2448211721478)",Rice
19/09/2022,0.1300322,0.037186455,0.78441006,"(10.325089733570481, 105.2448211721478)",Rice
30/09/2022,0.08280678,0.025505783,0.8235944,"(10.325089733570481, 105.2448211721478)",Rice
06/09/2022,0.22179662,0.014292936,0.23471656,"(10.324181275911162, 105.24300425682924)",Rice
07/09/2022,0.20747803,0.00847811,0.1539206,"(10.324181275911162, 105.24300425682924)",Rice
18/09/2022,0.1611479,0.027896944,0.5449814,"(10.324181275911162, 105.24300425682924)",Rice
19/09/2022,0.24615805,0.031127265,0.42307532,"(10.324181275911162, 105.24300425682924)",Rice
30/09/2022,0.11934365,0.022661634,0.5851862,"(10.324181275911162, 105.24300425682924)",Rice
06/09/2022,0.08017843,0.0284636,0.9002887,"(10.32281858942218, 105.27570873256332)",Rice
07/09/2022,0.15859482,0.03485192,0.65251285,"(10.32281858942218, 105.27570873256332)",Rice
18/09/2022,0.06884381,0.018690566,0.75743777,"(10.32281858942218, 105.27570873256332)",Rice
19/09/2022,0.10278622,0.038245674,0.92604864,"(10.32281858942218, 105.27570873256332)",Rice
30/09/2022,0.033460926,0.012607956,0.9329581,"(10.32281858942218, 105.27570873256332)",Rice
06/09/2022,0.22466332,0.038776413,0.54371566,"(10.323727047081501, 105.28252216500792)",Rice
07/09/2022,0.45087418,0.025150275,0.20567736,"(10.323727047081501, 105.28252216500792)",Rice
18/09/2022,0.12045438,0.025198502,0.629314,"(10.323727047081501, 105.28252216500792)",Rice
19/09/2022,0.10220985,0.03578514,0.8927176,"(10.323727047081501, 105.28252216500792)",Rice
30/09/2022,0.06405039,0.020830682,0.8527232,"(10.323727047081501, 105.28252216500792)",Rice
06/09/2022,0.32482103,0.025323767,0.27863702,"(10.31963898761456, 105.23937042619212)",Rice
07/09/2022,0.4286834,0.019590205,0.1709435,"(10.31963898761456, 105.23937042619212)",Rice
18/09/2022,0.115594625,0.027084937,0.6834614,"(10.31963898761456, 105.23937042619212)",Rice
19/09/2022,0.2666371,0.027267607,0.35347402,"(10.31963898761456, 105.23937042619212)",Rice
30/09/2022,0.053843517,0.021123944,0.9551961,"(10.31963898761456, 105.23937042619212)",Rice
06/09/2022,0.3562413,0.02805927,0.28119132,"(10.32281858942218, 105.28161370734864)",Rice
07/09/2022,0.28014436,0.034335952,0.41220176,"(10.32281858942218, 105.28161370734864)",Rice
18/09/2022,0.08855739,0.03607528,0.975965,"(10.32281858942218, 105.28161370734864)",Rice
19/09/2022,0.14673543,0.029713469,0.61426026,"(10.32281858942218, 105.28161370734864)",Rice
30/09/2022,0.060827434,0.022216393,0.9158456,"(10.32281858942218, 105.28161370734864)",Rice
06/09/2022,0.17622143,0.028155155,0.5116825,"(10.324635504740822, 105.28161370734864)",Rice
07/09/2022,0.1911113,0.043949403,0.6743512,"(10.324635504740822, 105.28161370734864)",Rice
18/09/2022,0.089844145,0.037045013,0.98264784,"(10.324635504740822, 105.28161370734864)",Rice
19/09/2022,0.0908159,0.028543353,0.834376,"(10.324635504740822, 105.28161370734864)",Rice
30/09/2022,0.042382542,0.02790875,1.2332228,"(10.324635504740822, 105.28161370734864)",Rice
06/09/2022,0.30975476,0.032466903,0.36103436,"(10.32327281825184, 105.26117341001483)",Rice
07/09/2022,0.21037652,0.018415777,0.3087355,"(10.32327281825184, 105.26117341001483)",Rice
18/09/2022,0.05902606,0.023423336,0.96150035,"(10.32327281825184, 105.26117341001483)",Rice
19/09/2022,0.06278947,0.015070933,0.6952942,"(10.32327281825184, 105.26117341001483)",Rice
30/09/2022,0.05067549,0.018190458,0.90634984,"(10.32327281825184, 105.26117341001483)",Rice
06/09/2022,0.2595915,0.025359962,0.33977976,"(10.32327281825184, 105.2788883343708)",Rice
07/09/2022,0.28382275,0.039554067,0.45836496,"(10.32327281825184, 105.2788883343708)",Rice
18/09/2022,0.12664041,0.03300394,0.73651505,"(10.32327281825184, 105.2788883343708)",Rice
19/09/2022,0.13620462,0.032992303,0.6998096,"(10.32327281825184, 105.2788883343708)",Rice
30/09/2022,0.027506055,0.020779124,1.2992138,"(10.32327281825184, 105.2788883343708)",Rice
06/09/2022,0.14585751,0.027848627,0.587632,"(10.324181275911162, 105.2516346045924)",Rice
07/09/2022,0.2396725,0.035675563,0.4835227,"(10.324181275911162, 105.2516346045924)",Rice
18/09/2022,0.09049649,0.026643861,0.7996744,"(10.324181275911162, 105.2516346045924)",Rice
19/09/2022,0.21872692,0.030920535,0.46373236,"(10.324181275911162, 105.2516346045924)",Rice
30/09/2022,0.0642857,0.018529454,0.78852427,"(10.324181275911162, 105.2516346045924)",Rice
06/09/2022,0.26197246,0.018126106,0.25033757,"(10.323727047081501, 105.23982465502175)",Rice
07/09/2022,0.20604683,0.031254098,0.49090874,"(10.323727047081501, 105.23982465502175)",Rice
18/09/2022,0.08443237,0.020457365,0.6999462,"(10.323727047081501, 105.23982465502175)",Rice
19/09/2022,0.17616667,0.023542233,0.44286704,"(10.323727047081501, 105.23982465502175)",Rice
30/09/2022,0.060119048,0.0214589,0.90326315,"(10.323727047081501, 105.23982465502175)",Rice
06/09/2022,0.3684627,0.048792277,0.43954724,"(10.31963898761456, 105.23028584959931)",Rice
07/09/2022,0.6125238,0.031649977,0.19164185,"(10.31963898761456, 105.23028584959931)",Rice
18/09/2022,0.08251351,0.02874594,0.8900075,"(10.31963898761456, 105.23028584959931)",Rice
19/09/2022,0.17617927,0.030586297,0.546194,"(10.31963898761456, 105.23028584959931)",Rice
30/09/2022,0.063524134,0.029019328,1.0391976,"(10.31963898761456, 105.23028584959931)",Rice
06/09/2022,0.21031405,0.050421525,0.6947198,"(10.32327281825184, 105.28706445330431)",Rice
07/09/2022,0.210238,0.027445795,0.43440223,"(10.32327281825184, 105.28706445330431)",Rice
18/09/2022,0.07784473,0.027432533,0.89626956,"(10.32327281825184, 105.28706445330431)",Rice
19/09/2022,0.09593031,0.03819651,0.9633592,"(10.32327281825184, 105.28706445330431)",Rice
30/09/2022,0.057973657,0.03029346,1.112566,"(10.32327281825184, 105.28706445330431)",Rice
06/09/2022,0.2288153,0.032936748,0.4705959,"(10.324181275911162, 105.27752564788187)",Rice
07/09/2022,0.3271555,0.023751954,0.26142526,"(10.324181275911162, 105.27752564788187)",Rice
18/09/2022,0.08063217,0.028799979,0.9036264,"(10.324181275911162, 105.27752564788187)",Rice
19/09/2022,0.11869539,0.038803875,0.85552794,"(10.324181275911162, 105.27752564788187)",Rice
30/09/2022,0.031357,0.02243622,1.2737542,"(10.324181275911162, 105.27752564788187)",Rice
06/09/2022,0.14734927,0.0301002,0.6182887,"(10.323727047081501, 105.26480724065195)",Rice
07/09/2022,0.15481485,0.05176238,0.86767447,"(10.323727047081501, 105.26480724065195)",Rice
18/09/2022,0.08102632,0.027102448,0.8679,"(10.323727047081501, 105.26480724065195)",Rice
19/09/2022,0.09101651,0.038399834,0.99532694,"(10.323727047081501, 105.26480724065195)",Rice
30/09/2022,0.054745592,0.017590024,0.8461994,"(10.323727047081501, 105.26480724065195)",Rice
06/09/2022,0.35391793,0.010650799,0.1151395,"(10.321910131762861, 105.2266520189622)",Rice
07/09/2022,0.32705566,0.01090853,0.12700798,"(10.321910131762861, 105.2266520189622)",Rice
18/09/2022,0.10793235,0.03511654,0.85294455,"(10.321910131762861, 105.2266520189622)",Rice
19/09/2022,0.18352312,0.02589649,0.4630419,"(10.321910131762861, 105.2266520189622)",Rice
30/09/2022,0.13497493,0.03253155,0.6973389,"(10.321910131762861, 105.2266520189622)",Rice
