image_taken,VV,VH,RVI,location,Class_of_Land
10/01/2022,0.14275813,0.009454795,0.24062192,"(10.324181275911162, 105.25390574874059)",Rice
21/01/2022,0.1441092,0.037206158,0.7317602,"(10.324181275911162, 105.25390574874059)",Rice
22/01/2022,0.16169712,0.037196152,0.6744954,"(10.324181275911162, 105.25390574874059)",Rice
09/01/2022,0.28447968,0.009037093,0.12124532,"(10.321001674103542, 105.24436694331814)",Rice
10/01/2022,0.26087502,0.010880249,0.15690908,"(10.321001674103542, 105.24436694331814)",Rice
21/01/2022,0.24838896,0.015497132,0.22790441,"(10.321001674103542, 105.24436694331814)",Rice
22/01/2022,0.29207364,0.025401173,0.30697006,"(10.321001674103542, 105.24436694331814)",Rice
09/01/2022,0.33146736,0.022116188,0.24224375,"(10.321001674103542, 105.2416415703403)",Rice
10/01/2022,0.27810678,0.012689182,0.17069344,"(10.321001674103542, 105.2416415703403)",Rice
21/01/2022,0.15217453,0.02858779,0.5804298,"(10.321001674103542, 105.2416415703403)",Rice
22/01/2022,0.12283835,0.027062604,0.6537172,"(10.321001674103542, 105.2416415703403)",Rice
09/01/2022,0.19377184,0.008228639,0.15958965,"(10.324635504740822, 105.25572266405916",Rice
10/01/2022,0.10457348,0.006797258,0.23656358,"(10.324635504740822, 105.25572266405916",Rice
21/01/2022,0.124464706,0.029463144,0.6884722,"(10.324635504740822, 105.25572266405916",Rice
22/01/2022,0.1384838,0.042766083,0.82497793,"(10.324635504740822, 105.25572266405916",Rice
09/01/2022,0.23087172,0.02999843,0.43272027,"(10.321001674103542, 105.2334654514068)",Rice
10/01/2022,0.24287973,0.037502218,0.49795207,"(10.321001674103542, 105.2334654514068)",Rice
21/01/2022,0.116983496,0.021065362,0.56187797,"(10.321001674103542, 105.2334654514068)",Rice
22/01/2022,0.15935151,0.026856981,0.5336986,"(10.321001674103542, 105.2334654514068)",Rice
09/01/2022,0.3497233,0.02256953,0.235027,"(10.32327281825184, 105.26753261362978)",Rice
10/01/2022,0.31469738,0.01723934,0.20227595,"(10.32327281825184, 105.26753261362978)",Rice
21/01/2022,0.113055274,0.023326535,0.62290376,"(10.32327281825184, 105.26753261362978)",Rice
22/01/2022,0.16131623,0.028495563,0.5535941,"(10.32327281825184, 105.26753261362978)",Rice
09/01/2022,0.1998583,0.025366861,0.4243874,"(10.324181275911162, 105.28115947851899)",Rice
10/01/2022,0.28903526,0.015040945,0.19290209,"(10.324181275911162, 105.28115947851899)",Rice
21/01/2022,0.106035694,0.03399661,0.84504396,"(10.324181275911162, 105.28115947851899)",Rice
22/01/2022,0.094462015,0.026516804,0.77472186,"(10.324181275911162, 105.28115947851899)",Rice
09/01/2022,0.30858845,0.010061416,0.124290615,"(10.321001674103542, 105.2598107235259)",Rice
10/01/2022,0.2246428,0.007799572,0.13194838,"(10.321001674103542, 105.2598107235259)",Rice
21/01/2022,0.13450219,0.038716182,0.7878186,"(10.321001674103542, 105.2598107235259)",Rice
22/01/2022,0.23447755,0.023628492,0.34901923,"(10.321001674103542, 105.2598107235259)",Rice
09/01/2022,0.32536232,0.01471294,0.16927022,"(10.32327281825184, 105.24073311268103)",Rice
10/01/2022,0.22917397,0.009884859,0.16194066,"(10.32327281825184, 105.24073311268103)",Rice
21/01/2022,0.17510314,0.03146236,0.56093377,"(10.32327281825184, 105.24073311268103)",Rice
22/01/2022,0.14908867,0.025937984,0.54709435,"(10.32327281825184, 105.24073311268103)",Rice
09/01/2022,0.2518012,0.029859586,0.40094346,"(10.324635504740822, 105.27843410554115)",Rice
10/01/2022,0.23091462,0.028152984,0.41038406,"(10.324635504740822, 105.27843410554115)",Rice
21/01/2022,0.15716797,0.019388823,0.4144449,"(10.324635504740822, 105.27843410554115)",Rice
22/01/2022,0.19111302,0.017218232,0.31663728,"(10.324635504740822, 105.27843410554115)",Rice
09/01/2022,0.23329258,0.017009236,0.2624214,"(10.324181275911162, 105.2348281378957)",Rice
10/01/2022,0.15165257,0.009636642,0.23174085,"(10.324181275911162, 105.2348281378957)",Rice
21/01/2022,0.1662365,0.034875877,0.6306525,"(10.324181275911162, 105.2348281378957)",Rice
22/01/2022,0.18207946,0.03954296,0.64690286,"(10.324181275911162, 105.2348281378957)",Rice
09/01/2022,0.32053593,0.03525234,0.37618276,"(10.321455902933202, 105.23301122257715)",Rice
10/01/2022,0.27141115,0.045822788,0.5344239,"(10.321455902933202, 105.23301122257715)",Rice
21/01/2022,0.09601327,0.029782629,0.8273493,"(10.321455902933202, 105.23301122257715)",Rice
22/01/2022,0.19882871,0.022708423,0.38843352,"(10.321455902933202, 105.23301122257715)",Rice
09/01/2022,0.39855573,0.02032186,0.18929419,"(10.323727047081501, 105.26026495235556)",Rice
10/01/2022,0.33326077,0.025693223,0.27587506,"(10.323727047081501, 105.26026495235556)",Rice
21/01/2022,0.07855723,0.019656263,0.71597403,"(10.323727047081501, 105.26026495235556)",Rice
22/01/2022,0.07418357,0.020579,0.76856905,"(10.323727047081501, 105.26026495235556)",Rice
09/01/2022,0.09751697,0.030895025,0.83864903,"(10.325089733570481, 105.28025102085971)",Rice
10/01/2022,0.24005428,0.052916992,0.65399176,"(10.325089733570481, 105.28025102085971)",Rice
21/01/2022,0.0688675,0.012638508,0.5701361,"(10.325089733570481, 105.28025102085971)",Rice
22/01/2022,0.21031246,0.030156277,0.46911818,"(10.325089733570481, 105.28025102085971)",Rice
09/01/2022,0.37477738,0.03534795,0.32956117,"(10.32009321644422, 105.23210276491787)",Rice
10/01/2022,0.2731718,0.03923989,0.46980193,"(10.32009321644422, 105.23210276491787)",Rice
21/01/2022,0.08363475,0.031377207,0.93057877,"(10.32009321644422, 105.23210276491787)",Rice
22/01/2022,0.16171469,0.0335696,0.62571985,"(10.32009321644422, 105.23210276491787)",Rice
09/01/2022,0.23563316,0.033800386,0.4692695,"(10.322364360592521, 105.27797987671151)",Rice
10/01/2022,0.30001363,0.04145123,0.45514402,"(10.322364360592521, 105.27797987671151)",Rice
21/01/2022,0.11214259,0.026692066,0.6911633,"(10.322364360592521, 105.27797987671151)",Rice
22/01/2022,0.25151289,0.022244403,0.31153896,"(10.322364360592521, 105.27797987671151)",Rice
09/01/2022,0.20540732,0.02988749,0.47472143,"(10.32327281825184, 105.27752564788187)",Rice
10/01/2022,0.25029063,0.037980877,0.49107143,"(10.32327281825184, 105.27752564788187)",Rice
21/01/2022,0.21477102,0.018506646,0.30448496,"(10.32327281825184, 105.27752564788187)",Rice
22/01/2022,0.29524803,0.029206565,0.34348127,"(10.32327281825184, 105.27752564788187)",Rice
09/01/2022,0.34275994,0.01808064,0.19534205,"(10.324635504740822, 105.2652614694816)",Rice
10/01/2022,0.28565404,0.018058298,0.23065525,"(10.324635504740822, 105.2652614694816)",Rice
21/01/2022,0.10754092,0.022018796,0.61934906,"(10.324635504740822, 105.2652614694816)",Rice
22/01/2022,0.1582034,0.027052345,0.5397782,"(10.324635504740822, 105.2652614694816)",Rice
09/01/2022,0.17570975,0.008222674,0.17477672,"(10.320547445273881, 105.2266520189622)",Rice
10/01/2022,0.08765109,0.006290757,0.25873363,"(10.320547445273881, 105.2266520189622)",Rice
21/01/2022,0.16918977,0.013735397,0.28885376,"(10.320547445273881, 105.2266520189622)",Rice
22/01/2022,0.16640446,0.010724051,0.23473004,"(10.320547445273881, 105.2266520189622)",Rice
09/01/2022,0.31231526,0.011442687,0.13885258,"(10.323727047081501, 105.2652614694816)",Rice
10/01/2022,0.2475048,0.007916993,0.122046456,"(10.323727047081501, 105.2652614694816)",Rice
21/01/2022,0.109947324,0.02834034,0.73094076,"(10.323727047081501, 105.2652614694816)",Rice
22/01/2022,0.48957068,0.018708855,0.1444977,"(10.323727047081501, 105.2652614694816)",Rice
09/01/2022,0.3069007,0.011586566,0.14284845,"(10.325089733570481, 105.23528236672536)",Rice
10/01/2022,0.21442884,0.009129166,0.15997323,"(10.325089733570481, 105.23528236672536)",Rice
21/01/2022,0.18907815,0.023075705,0.4107327,"(10.325089733570481, 105.23528236672536)",Rice
22/01/2022,0.29101312,0.02437947,0.2970047,"(10.325089733570481, 105.23528236672536)",Rice
09/01/2022,0.3495435,0.020533515,0.21569283,"(10.324635504740822, 105.26798684245944)",Rice
10/01/2022,0.28644195,0.018885665,0.23964117,"(10.324635504740822, 105.26798684245944)",Rice
21/01/2022,0.13646062,0.021759594,0.51088303,"(10.324635504740822, 105.26798684245944)",Rice
22/01/2022,0.19912724,0.020419335,0.3543047,"(10.324635504740822, 105.26798684245944)",Rice
09/01/2022,0.30330467,0.01854467,0.22373797,"(10.32281858942218, 105.26435301182232)",Rice
10/01/2022,0.25251675,0.015992587,0.23103872,"(10.32281858942218, 105.26435301182232)",Rice
21/01/2022,0.07609252,0.02479071,0.8536728,"(10.32281858942218, 105.26435301182232)",Rice
22/01/2022,0.23053703,0.021231245,0.3227783,"(10.32281858942218, 105.26435301182232)",Rice
09/01/2022,0.5066989,0.012965062,0.098542966,"(10.325089733570481, 105.26344455416304)",Rice
10/01/2022,0.49964675,0.010319513,0.08011956,"(10.325089733570481, 105.26344455416304)",Rice
21/01/2022,0.11742226,0.030434957,0.73374325,"(10.325089733570481, 105.26344455416304)",Rice
22/01/2022,0.18674937,0.05169119,0.7674249,"(10.325089733570481, 105.26344455416304)",Rice
09/01/2022,0.42818928,0.020960083,0.1822572,"(10.323727047081501, 105.24572962980707)",Rice
10/01/2022,0.30028927,0.033361334,0.37943327,"(10.323727047081501, 105.24572962980707)",Rice
21/01/2022,0.08319354,0.032794498,0.95782465,"(10.323727047081501, 105.24572962980707)",Rice
22/01/2022,0.10573246,0.042862095,0.97326976,"(10.323727047081501, 105.24572962980707)",Rice
09/01/2022,0.49612993,0.012206344,0.09488918,"(10.324635504740822, 105.2334654514068)",Rice
10/01/2022,0.33357945,0.01722079,0.19147976,"(10.324635504740822, 105.2334654514068)",Rice
21/01/2022,0.13052745,0.026053874,0.60767764,"(10.324635504740822, 105.2334654514068)",Rice
22/01/2022,0.212107,0.037563503,0.55469304,"(10.324635504740822, 105.2334654514068)",Rice
09/01/2022,0.43506318,0.011208041,0.09918992,"(10.325089733570481, 105.23164853608824)",Rice
10/01/2022,0.33896193,0.010105959,0.114116415,"(10.325089733570481, 105.23164853608824)",Rice
21/01/2022,0.09800206,0.02792046,0.7824293,"(10.325089733570481, 105.23164853608824)",Rice
22/01/2022,0.12688632,0.030395169,0.69431335,"(10.325089733570481, 105.23164853608824)",Rice
09/01/2022,0.4231623,0.007871255,0.07237539,"(10.32327281825184, 105.26571569831123)",Rice
10/01/2022,0.19455619,0.007079868,0.13796069,"(10.32327281825184, 105.26571569831123)",Rice
21/01/2022,0.1461613,0.040076382,0.76254123,"(10.32327281825184, 105.26571569831123)",Rice
22/01/2022,0.24831279,0.015922124,0.2336551,"(10.32327281825184, 105.26571569831123)",Rice
09/01/2022,0.28094515,0.04038376,0.47005948,"(10.31963898761456, 105.23074007842897)",Rice
10/01/2022,0.20147926,0.037599932,0.57749677,"(10.31963898761456, 105.23074007842897)",Rice
21/01/2022,0.14371939,0.028153693,0.59915787,"(10.31963898761456, 105.23074007842897)",Rice
22/01/2022,0.1767569,0.037726983,0.63871664,"(10.31963898761456, 105.23074007842897)",Rice
09/01/2022,0.47755787,0.010778714,0.087309405,"(10.320547445273881, 105.22983162076967)",Rice
10/01/2022,0.30658248,0.010871496,0.1346176,"(10.320547445273881, 105.22983162076967)",Rice
21/01/2022,0.079799965,0.021545537,0.7545915,"(10.320547445273881, 105.22983162076967)",Rice
22/01/2022,0.23221351,0.034521524,0.48302943,"(10.320547445273881, 105.22983162076967)",Rice
09/01/2022,0.41901603,0.024138344,0.21186061,"(10.32281858942218, 105.28115947851899)",Rice
10/01/2022,0.48727858,0.028665125,0.21597278,"(10.32281858942218, 105.28115947851899)",Rice
21/01/2022,0.2763523,0.021114338,0.27366018,"(10.32281858942218, 105.28115947851899)",Rice
22/01/2022,0.2896163,0.021270348,0.2641454,"(10.32281858942218, 105.28115947851899)",Rice
09/01/2022,0.39359736,0.009249329,0.09077925,"(10.321910131762861, 105.23028584959931)",Rice
10/01/2022,0.29721692,0.010792144,0.13767631,"(10.321910131762861, 105.23028584959931)",Rice
21/01/2022,0.09520858,0.028796662,0.8139169,"(10.321910131762861, 105.23028584959931)",Rice
22/01/2022,0.12699117,0.039940473,0.8347414,"(10.321910131762861, 105.23028584959931)",Rice
09/01/2022,0.31061417,0.027480513,0.31162906,"(10.324181275911162, 105.26071918118518)",Rice
10/01/2022,0.3467952,0.02430617,0.25326443,"(10.324181275911162, 105.26071918118518)",Rice
21/01/2022,0.06626105,0.018750232,0.77889854,"(10.324181275911162, 105.26071918118518)",Rice
22/01/2022,0.103422,0.023531022,0.6691796,"(10.324181275911162, 105.26071918118518)",Rice
09/01/2022,0.26232976,0.033830635,0.43003464,"(10.325089733570481, 105.26026495235556)",Rice
10/01/2022,0.27083144,0.014799086,0.2018076,"(10.325089733570481, 105.26026495235556)",Rice
21/01/2022,0.09422049,0.025204582,0.7498405,"(10.325089733570481, 105.26026495235556)",Rice
22/01/2022,0.11428417,0.041136812,0.90786064,"(10.325089733570481, 105.26026495235556)",Rice
09/01/2022,0.25503284,0.00946917,0.14061332,"(10.325089733570481, 105.2448211721478)",Rice
10/01/2022,0.2542723,0.011269867,0.16612236,"(10.325089733570481, 105.2448211721478)",Rice
21/01/2022,0.1383349,0.033337332,0.69727916,"(10.325089733570481, 105.2448211721478)",Rice
22/01/2022,0.15881722,0.03411605,0.6417366,"(10.325089733570481, 105.2448211721478)",Rice
09/01/2022,0.23118193,0.00805903,0.1324544,"(10.324181275911162, 105.24300425682924)",Rice
10/01/2022,0.34636924,0.011289743,0.12425389,"(10.324181275911162, 105.24300425682924)",Rice
21/01/2022,0.17333011,0.021457275,0.41565248,"(10.324181275911162, 105.24300425682924)",Rice
22/01/2022,0.19558346,0.035580166,0.5663107,"(10.324181275911162, 105.24300425682924)",Rice
09/01/2022,0.1600291,0.02470585,0.49789262,"(10.32281858942218, 105.27570873256332)",Rice
10/01/2022,0.3375729,0.048720088,0.47160307,"(10.32281858942218, 105.27570873256332)",Rice
21/01/2022,0.14489101,0.016947452,0.39633512,"(10.32281858942218, 105.27570873256332)",Rice
22/01/2022,0.20739104,0.04329667,0.62836194,"(10.32281858942218, 105.27570873256332)",Rice
09/01/2022,0.27822974,0.02017484,0.26113415,"(10.323727047081501, 105.28252216500792)",Rice
10/01/2022,0.47664323,0.02484702,0.19321343,"(10.323727047081501, 105.28252216500792)",Rice
21/01/2022,0.075680725,0.030827014,0.97591573,"(10.323727047081501, 105.28252216500792)",Rice
22/01/2022,0.13827562,0.035614796,0.7305497,"(10.323727047081501, 105.28252216500792)",Rice
09/01/2022,0.36197048,0.017303146,0.17827591,"(10.31963898761456, 105.23937042619212)",Rice
10/01/2022,0.3418616,0.012063973,0.13400085,"(10.31963898761456, 105.23937042619212)",Rice
21/01/2022,0.089085266,0.029300516,0.8587938,"(10.31963898761456, 105.23937042619212)",Rice
22/01/2022,0.22358267,0.028505774,0.4259734,"(10.31963898761456, 105.23937042619212)",Rice
09/01/2022,0.39786693,0.020304468,0.18944757,"(10.32281858942218, 105.28161370734864)",Rice
10/01/2022,0.2903855,0.023815533,0.29147163,"(10.32281858942218, 105.28161370734864)",Rice
21/01/2022,0.18172997,0.016479362,0.31843993,"(10.32281858942218, 105.28161370734864)",Rice
22/01/2022,0.22115634,0.026782233,0.40807533,"(10.32281858942218, 105.28161370734864)",Rice
09/01/2022,0.3455243,0.018548623,0.19853103,"(10.324635504740822, 105.28161370734864)",Rice
10/01/2022,0.34654543,0.023413004,0.24500099,"(10.324635504740822, 105.28161370734864)",Rice
21/01/2022,0.12618184,0.02471637,0.5991244,"(10.324635504740822, 105.28161370734864)",Rice
22/01/2022,0.10518209,0.024945589,0.68939817,"(10.324635504740822, 105.28161370734864)",Rice
09/01/2022,0.59039277,0.011505255,0.07572553,"(10.32327281825184, 105.26117341001483)",Rice
10/01/2022,0.35448283,0.032646157,0.32277963,"(10.32327281825184, 105.26117341001483)",Rice
21/01/2022,0.12782627,0.030635722,0.6945612,"(10.32327281825184, 105.26117341001483)",Rice
22/01/2022,0.10478674,0.03132502,0.8077203,"(10.32327281825184, 105.26117341001483)",Rice
09/01/2022,0.25131917,0.033257063,0.43929753,"(10.32327281825184, 105.2788883343708)",Rice
10/01/2022,0.22591817,0.045489173,0.6116617,"(10.32327281825184, 105.2788883343708)",Rice
21/01/2022,0.12143447,0.0346654,0.78347176,"(10.32327281825184, 105.2788883343708)",Rice
22/01/2022,0.58658034,0.021943174,0.14161432,"(10.32327281825184, 105.2788883343708)",Rice
09/01/2022,0.2533387,0.006849823,0.10391013,"(10.324181275911162, 105.2516346045924)",Rice
10/01/2022,0.21337579,0.01005037,0.17583835,"(10.324181275911162, 105.2516346045924)",Rice
21/01/2022,0.13879041,0.02151605,0.4995462,"(10.324181275911162, 105.2516346045924)",Rice
22/01/2022,0.14722493,0.031506006,0.63994765,"(10.324181275911162, 105.2516346045924)",Rice
09/01/2022,0.35111922,0.00648252,0.07185083,"(10.323727047081501, 105.23982465502175)",Rice
10/01/2022,0.21063109,0.006506968,0.11805816,"(10.323727047081501, 105.23982465502175)",Rice
21/01/2022,0.16236027,0.025882404,0.5107723,"(10.323727047081501, 105.23982465502175)",Rice
22/01/2022,0.21167864,0.029735157,0.46134478,"(10.323727047081501, 105.23982465502175)",Rice
09/01/2022,0.38884404,0.014903383,0.14489985,"(10.31963898761456, 105.23028584959931)",Rice
10/01/2022,0.33940658,0.037645567,0.37890628,"(10.31963898761456, 105.23028584959931)",Rice
21/01/2022,0.100583956,0.02073607,0.62251824,"(10.31963898761456, 105.23028584959931)",Rice
22/01/2022,0.17604785,0.023118176,0.43652186,"(10.31963898761456, 105.23028584959931)",Rice
09/01/2022,0.18740898,0.06815307,0.9134737,"(10.32327281825184, 105.28706445330431)",Rice
10/01/2022,0.215944,0.039752055,0.5714841,"(10.32327281825184, 105.28706445330431)",Rice
21/01/2022,0.108026035,0.04138735,0.942123,"(10.32327281825184, 105.28706445330431)",Rice
22/01/2022,0.15719183,0.032973565,0.63058496,"(10.32327281825184, 105.28706445330431)",Rice
09/01/2022,0.100752786,0.026288083,0.73710996,"(10.324181275911162, 105.27752564788187)",Rice
10/01/2022,0.23379269,0.038073648,0.51947755,"(10.324181275911162, 105.27752564788187)",Rice
21/01/2022,0.1760004,0.028686702,0.51983047,"(10.324181275911162, 105.27752564788187)",Rice
22/01/2022,0.23976472,0.024259608,0.35024387,"(10.324181275911162, 105.27752564788187)",Rice
09/01/2022,0.28432125,0.008862766,0.1190758,"(10.323727047081501, 105.26480724065195)",Rice
10/01/2022,0.28615198,0.011123783,0.14684923,"(10.323727047081501, 105.26480724065195)",Rice
21/01/2022,0.09321071,0.028014062,0.8105539,"(10.323727047081501, 105.26480724065195)",Rice
22/01/2022,0.2584207,0.02505027,0.33749947,"(10.323727047081501, 105.26480724065195)",Rice
09/01/2022,0.4918978,0.009155255,0.0724173,"(10.321910131762861, 105.2266520189622)",Rice
10/01/2022,0.28226566,0.020825543,0.26523167,"(10.321910131762861, 105.2266520189622)",Rice
21/01/2022,0.11321915,0.030159911,0.74768966,"(10.321910131762861, 105.2266520189622)",Rice
22/01/2022,0.10962296,0.025078466,0.67182076,"(10.321910131762861, 105.2266520189622)",Rice
09/01/2022,0.18204655,0.004652603,0.0984314,"(10.324181275911162, 105.25072614693312)",Rice
10/01/2022,0.17832401,0.005920311,0.12644982,"(10.324181275911162, 105.25072614693312)",Rice
21/01/2022,0.16555986,0.028004782,0.535218,"(10.324181275911162, 105.25072614693312)",Rice
22/01/2022,0.13568667,0.025628453,0.5828253,"(10.324181275911162, 105.25072614693312)",Rice
09/01/2022,0.24682398,0.045722056,0.57423294,"(10.32327281825184, 105.27071221543727)",Rice
10/01/2022,0.19126976,0.016559023,0.30574498,"(10.32327281825184, 105.27071221543727)",Rice
21/01/2022,0.088116206,0.032712854,0.92480296,"(10.32327281825184, 105.27071221543727)",Rice
22/01/2022,0.093091525,0.032843634,0.8969035,"(10.32327281825184, 105.27071221543727)",Rice
09/01/2022,0.3026438,0.029913872,0.3432401,"(10.325089733570481, 105.25890226586662)",Rice
10/01/2022,0.25187838,0.03140925,0.41818795,"(10.325089733570481, 105.25890226586662)",Rice
21/01/2022,0.08095859,0.023408474,0.7901679,"(10.325089733570481, 105.25890226586662)",Rice
22/01/2022,0.14280543,0.04069696,0.7825854,"(10.325089733570481, 105.25890226586662)",Rice
09/01/2022,0.3982243,0.011557064,0.11120981,"(10.321455902933202, 105.25208883342202)",Rice
10/01/2022,0.54466623,0.020869339,0.14485852,"(10.321455902933202, 105.25208883342202)",Rice
21/01/2022,0.16756178,0.01637717,0.33991927,"(10.321455902933202, 105.25208883342202)",Rice
22/01/2022,0.19735698,0.033036333,0.5308517,"(10.321455902933202, 105.25208883342202)",Rice
09/01/2022,0.40402946,0.019692054,0.18152513,"(10.324635504740822, 105.26162763884446)",Rice
10/01/2022,0.3927976,0.015475445,0.1487173,"(10.324635504740822, 105.26162763884446)",Rice
21/01/2022,0.061292958,0.020573597,0.8697927,"(10.324635504740822, 105.26162763884446)",Rice
22/01/2022,0.24687819,0.021581836,0.30836868,"(10.324635504740822, 105.26162763884446)",Rice
09/01/2022,0.21265031,0.030391391,0.46786693,"(10.325089733570481, 105.28751868213396)",Rice
10/01/2022,0.22231051,0.042611286,0.58937013,"(10.325089733570481, 105.28751868213396)",Rice
21/01/2022,0.06296337,0.020709105,0.85879874,"(10.325089733570481, 105.28751868213396)",Rice
22/01/2022,0.09966624,0.029926421,0.81006193,"(10.325089733570481, 105.28751868213396)",Rice
09/01/2022,0.29042244,0.017317545,0.21866815,"(10.32009321644422, 105.24845500278491)",Rice
10/01/2022,0.3023768,0.025275817,0.2964278,"(10.32009321644422, 105.24845500278491)",Rice
21/01/2022,0.09381877,0.022361713,0.69184715,"(10.32009321644422, 105.24845500278491)",Rice
22/01/2022,0.15684266,0.029757963,0.5848246,"(10.32009321644422, 105.24845500278491)",Rice
09/01/2022,0.25568718,0.007035194,0.10566834,"(10.324181275911162, 105.23982465502175)",Rice
10/01/2022,0.14528935,0.006371968,0.16448952,"(10.324181275911162, 105.23982465502175)",Rice
21/01/2022,0.12809159,0.02020848,0.50657284,"(10.324181275911162, 105.23982465502175)",Rice
22/01/2022,0.16042463,0.027964288,0.5479188,"(10.324181275911162, 105.23982465502175)",Rice
09/01/2022,0.45918435,0.012326601,0.10319512,"(10.31963898761456, 105.23891619736247)",Rice
10/01/2022,0.37326714,0.022649577,0.22218984,"(10.31963898761456, 105.23891619736247)",Rice
21/01/2022,0.09758462,0.025939751,0.74659926,"(10.31963898761456, 105.23891619736247)",Rice
22/01/2022,0.18100594,0.041131668,0.6685742,"(10.31963898761456, 105.23891619736247)",Rice
09/01/2022,0.3601988,0.012781671,0.13470684,"(10.325089733570481, 105.26389878299267)",Rice
10/01/2022,0.46294057,0.015332116,0.126157,"(10.325089733570481, 105.26389878299267)",Rice
21/01/2022,0.114022225,0.027591318,0.6993105,"(10.325089733570481, 105.26389878299267)",Rice
22/01/2022,0.15528628,0.035417624,0.6703577,"(10.325089733570481, 105.26389878299267)",Rice
09/01/2022,0.2563816,0.012662453,0.1837749,"(10.321455902933202, 105.26117341001483)",Rice
10/01/2022,0.17386435,0.008423165,0.18051164,"(10.321455902933202, 105.26117341001483)",Rice
21/01/2022,0.113916785,0.027787637,0.70328337,"(10.321455902933202, 105.26117341001483)",Rice
22/01/2022,0.16076703,0.030463804,0.58425945,"(10.321455902933202, 105.26117341001483)",Rice
09/01/2022,0.45394808,0.009003135,0.07702896,"(10.319184758784901, 105.22710624779182)",Rice
10/01/2022,0.36167085,0.020055411,0.20455979,"(10.319184758784901, 105.22710624779182)",Rice
21/01/2022,0.13025725,0.031220602,0.6945968,"(10.319184758784901, 105.22710624779182)",Rice
22/01/2022,0.12636313,0.038587395,0.8190022,"(10.319184758784901, 105.22710624779182)",Rice
09/01/2022,0.25237802,0.038272243,0.49081025,"(10.321001674103542, 105.25254306225168)",Rice
10/01/2022,0.31604415,0.054476384,0.5431549,"(10.321001674103542, 105.25254306225168)",Rice
21/01/2022,0.21987379,0.015087832,0.24847241,"(10.321001674103542, 105.25254306225168)",Rice
22/01/2022,0.15802665,0.051588755,0.8547624,"(10.321001674103542, 105.25254306225168)",Rice
09/01/2022,0.3752766,0.020362038,0.20049748,"(10.321455902933202, 105.23164853608824)",Rice
10/01/2022,0.35167703,0.0431538,0.412605,"(10.321455902933202, 105.23164853608824)",Rice
21/01/2022,0.15961502,0.03157085,0.6035309,"(10.321455902933202, 105.23164853608824)",Rice
22/01/2022,0.1399674,0.026273299,0.58007216,"(10.321455902933202, 105.23164853608824)",Rice
