image_taken,VV,VH,RVI,location,Class_of_Land
10/03/2022,0.10850985,0.051093917,1.0558423,"(10.324635504740822, 105.25572266405916",Rice
11/03/2022,0.07249041,0.024757696,0.87920225,"(10.324635504740822, 105.25572266405916",Rice
22/03/2022,0.16813712,0.062326137,0.9239734,"(10.324635504740822, 105.25572266405916",Rice
23/03/2022,0.049813975,0.034198638,1.2537982,"(10.324635504740822, 105.25572266405916",Rice
10/03/2022,0.24418381,0.057541896,0.6862528,"(10.321001674103542, 105.2334654514068)",Rice
11/03/2022,0.06401319,0.026382579,0.98240334,"(10.321001674103542, 105.2334654514068)",Rice
22/03/2022,0.16767104,0.07044839,0.9930426,"(10.321001674103542, 105.2334654514068)",Rice
23/03/2022,0.18006824,0.067552574,0.93055004,"(10.321001674103542, 105.2334654514068)",Rice
10/03/2022,0.14220302,0.022515137,0.5080153,"(10.32327281825184, 105.26753261362978)",Rice
11/03/2022,0.06590798,0.03552195,1.129215,"(10.32327281825184, 105.26753261362978)",Rice
22/03/2022,0.23053746,0.09790941,0.99898165,"(10.32327281825184, 105.26753261362978)",Rice
23/03/2022,0.12521914,0.04550435,0.913079,"(10.32327281825184, 105.26753261362978)",Rice
10/03/2022,0.31144214,0.049430173,0.5089914,"(10.324181275911162, 105.28115947851899)",Rice
11/03/2022,0.065371186,0.02864274,1.0162005,"(10.324181275911162, 105.28115947851899)",Rice
22/03/2022,0.28056034,0.079936475,0.7824669,"(10.324181275911162, 105.28115947851899)",Rice
23/03/2022,0.18507858,0.054007366,0.79498696,"(10.324181275911162, 105.28115947851899)",Rice
10/03/2022,0.12287963,0.055953104,1.0374175,"(10.321001674103542, 105.2598107235259)",Rice
11/03/2022,0.10285482,0.050930265,1.0833703,"(10.321001674103542, 105.2598107235259)",Rice
22/03/2022,0.261432,0.085734226,0.8572104,"(10.321001674103542, 105.2598107235259)",Rice
23/03/2022,0.14017877,0.041130144,0.79787093,"(10.321001674103542, 105.2598107235259)",Rice
10/03/2022,0.12207105,0.04931413,0.9713546,"(10.32327281825184, 105.24073311268103)",Rice
11/03/2022,0.09775729,0.034639467,0.8992692,"(10.32327281825184, 105.24073311268103)",Rice
22/03/2022,0.2707741,0.057258844,0.63435143,"(10.32327281825184, 105.24073311268103)",Rice
23/03/2022,0.19485468,0.05261189,0.7546134,"(10.32327281825184, 105.24073311268103)",Rice
10/03/2022,0.21886736,0.044961233,0.62087744,"(10.324635504740822, 105.27843410554115)",Rice
11/03/2022,0.093409985,0.03331357,0.90280044,"(10.324635504740822, 105.27843410554115)",Rice
22/03/2022,0.46761444,0.10249602,0.6512871,"(10.324635504740822, 105.27843410554115)",Rice
23/03/2022,0.24951151,0.06825487,0.76133716,"(10.324635504740822, 105.27843410554115)",Rice
10/03/2022,0.06529787,0.028470397,1.0134894,"(10.324181275911162, 105.2348281378957)",Rice
11/03/2022,0.046079017,0.025713896,1.1477759,"(10.324181275911162, 105.2348281378957)",Rice
22/03/2022,0.051032938,0.027117439,1.1215982,"(10.324181275911162, 105.2348281378957)",Rice
23/03/2022,0.050144028,0.02899591,1.1665752,"(10.324181275911162, 105.2348281378957)",Rice
10/03/2022,0.100679606,0.025846701,0.72889435,"(10.321455902933202, 105.23301122257715)",Rice
11/03/2022,0.0671596,0.03722381,1.1441624,"(10.321455902933202, 105.23301122257715)",Rice
22/03/2022,0.13908593,0.04028315,0.79104936,"(10.321455902933202, 105.23301122257715)",Rice
23/03/2022,0.1644499,0.07404141,1.0311993,"(10.321455902933202, 105.23301122257715)",Rice
10/03/2022,0.08801076,0.03428256,0.95125514,"(10.323727047081501, 105.26026495235556)",Rice
11/03/2022,0.10267664,0.034149557,0.8648226,"(10.323727047081501, 105.26026495235556)",Rice
22/03/2022,0.26395476,0.07217447,0.76111263,"(10.323727047081501, 105.26026495235556)",Rice
23/03/2022,0.22923417,0.0391417,0.53916806,"(10.323727047081501, 105.26026495235556)",Rice
10/03/2022,0.20634031,0.041458424,0.6106835,"(10.325089733570481, 105.28025102085971)",Rice
11/03/2022,0.14966877,0.057371415,0.94240844,"(10.325089733570481, 105.28025102085971)",Rice
22/03/2022,0.34872162,0.11681632,0.86870104,"(10.325089733570481, 105.28025102085971)",Rice
23/03/2022,0.20884873,0.048603978,0.6801451,"(10.325089733570481, 105.28025102085971)",Rice
10/03/2022,0.10242334,0.034023914,0.86416477,"(10.32009321644422, 105.23210276491787)",Rice
11/03/2022,0.084638454,0.034608528,0.9780383,"(10.32009321644422, 105.23210276491787)",Rice
22/03/2022,0.13072117,0.032508582,0.7129056,"(10.32009321644422, 105.23210276491787)",Rice
23/03/2022,0.17480113,0.07406527,0.9976939,"(10.32009321644422, 105.23210276491787)",Rice
10/03/2022,0.302174,0.04233577,0.46035588,"(10.322364360592521, 105.27797987671151)",Rice
11/03/2022,0.089910746,0.054368213,1.1898887,"(10.322364360592521, 105.27797987671151)",Rice
22/03/2022,0.28329435,0.115007676,0.9740629,"(10.322364360592521, 105.27797987671151)",Rice
23/03/2022,0.27276656,0.047130924,0.54418343,"(10.322364360592521, 105.27797987671151)",Rice
10/03/2022,0.09300124,0.0388649,0.99006104,"(10.32327281825184, 105.27752564788187)",Rice
11/03/2022,0.10828464,0.049812425,1.0430267,"(10.32327281825184, 105.27752564788187)",Rice
22/03/2022,0.48120075,0.10753313,0.6605213,"(10.32327281825184, 105.27752564788187)",Rice
23/03/2022,0.22817175,0.06256435,0.7625519,"(10.32327281825184, 105.27752564788187)",Rice
10/03/2022,0.11001872,0.02817991,0.7277417,"(10.324635504740822, 105.2652614694816)",Rice
11/03/2022,0.09271985,0.0400695,1.0085917,"(10.324635504740822, 105.2652614694816)",Rice
22/03/2022,0.12044929,0.03297021,0.7616632,"(10.324635504740822, 105.2652614694816)",Rice
23/03/2022,0.14315958,0.0408579,0.78335327,"(10.324635504740822, 105.2652614694816)",Rice
10/03/2022,0.07553279,0.019775217,0.7388477,"(10.320547445273881, 105.2266520189622)",Rice
11/03/2022,0.046733323,0.021126129,1.033422,"(10.320547445273881, 105.2266520189622)",Rice
22/03/2022,0.09350651,0.02833759,0.81496143,"(10.320547445273881, 105.2266520189622)",Rice
23/03/2022,0.0456138,0.021546112,1.0575765,"(10.320547445273881, 105.2266520189622)",Rice
10/03/2022,0.12659512,0.033513945,0.7445093,"(10.323727047081501, 105.2652614694816)",Rice
11/03/2022,0.05176522,0.02575507,1.0859721,"(10.323727047081501, 105.2652614694816)",Rice
22/03/2022,0.23189098,0.03634183,0.5038959,"(10.323727047081501, 105.2652614694816)",Rice
23/03/2022,0.13819322,0.018965272,0.45264283,"(10.323727047081501, 105.2652614694816)",Rice
10/03/2022,0.08340096,0.017973153,0.6432491,"(10.325089733570481, 105.23528236672536)",Rice
11/03/2022,0.046799842,0.027829012,1.1811901,"(10.325089733570481, 105.23528236672536)",Rice
22/03/2022,0.06571836,0.026319614,0.9665677,"(10.325089733570481, 105.23528236672536)",Rice
23/03/2022,0.05419506,0.025346909,1.0521322,"(10.325089733570481, 105.23528236672536)",Rice
10/03/2022,0.30122048,0.050837163,0.5342726,"(10.324635504740822, 105.26798684245944)",Rice
11/03/2022,0.0698564,0.030087225,1.006729,"(10.324635504740822, 105.26798684245944)",Rice
22/03/2022,0.15266912,0.042741835,0.773331,"(10.324635504740822, 105.26798684245944)",Rice
23/03/2022,0.11779689,0.03213097,0.75984895,"(10.324635504740822, 105.26798684245944)",Rice
10/03/2022,0.15260814,0.026486343,0.546069,"(10.32281858942218, 105.26435301182232)",Rice
11/03/2022,0.101879425,0.03463252,0.8766602,"(10.32281858942218, 105.26435301182232)",Rice
22/03/2022,0.16281722,0.06669936,0.9790632,"(10.32281858942218, 105.26435301182232)",Rice
23/03/2022,0.1259181,0.028260276,0.66259056,"(10.32281858942218, 105.26435301182232)",Rice
10/03/2022,0.07175321,0.026430197,0.9205003,"(10.325089733570481, 105.26344455416304)",Rice
11/03/2022,0.06913238,0.034682043,1.090483,"(10.325089733570481, 105.26344455416304)",Rice
22/03/2022,0.11818869,0.02741285,0.6785051,"(10.325089733570481, 105.26344455416304)",Rice
23/03/2022,0.070930675,0.03945822,1.1461105,"(10.325089733570481, 105.26344455416304)",Rice
10/03/2022,0.04642885,0.023822598,1.102707,"(10.323727047081501, 105.24572962980707)",Rice
11/03/2022,0.054572586,0.024616534,1.0322286,"(10.323727047081501, 105.24572962980707)",Rice
22/03/2022,0.06116693,0.0201975,0.8609225,"(10.323727047081501, 105.24572962980707)",Rice
23/03/2022,0.05475495,0.030445255,1.1458567,"(10.323727047081501, 105.24572962980707)",Rice
10/03/2022,0.08665067,0.017827654,0.6215855,"(10.324635504740822, 105.2334654514068)",Rice
11/03/2022,0.063824914,0.016747128,0.7399782,"(10.324635504740822, 105.2334654514068)",Rice
22/03/2022,0.072611295,0.028473228,0.95493054,"(10.324635504740822, 105.2334654514068)",Rice
23/03/2022,0.053003397,0.034459926,1.2268381,"(10.324635504740822, 105.2334654514068)",Rice
10/03/2022,0.06900973,0.024655562,0.90377855,"(10.325089733570481, 105.23164853608824)",Rice
11/03/2022,0.049673762,0.023674903,1.0624865,"(10.325089733570481, 105.23164853608824)",Rice
22/03/2022,0.11621131,0.046033867,0.9605145,"(10.325089733570481, 105.23164853608824)",Rice
23/03/2022,0.057842243,0.027446847,1.0600706,"(10.325089733570481, 105.23164853608824)",Rice
10/03/2022,0.15216264,0.036371533,0.69325095,"(10.32327281825184, 105.26571569831123)",Rice
11/03/2022,0.0861548,0.028733699,0.8663162,"(10.32327281825184, 105.26571569831123)",Rice
22/03/2022,0.13967077,0.027597466,0.6030617,"(10.32327281825184, 105.26571569831123)",Rice
23/03/2022,0.12967265,0.026061183,0.6108068,"(10.32327281825184, 105.26571569831123)",Rice
10/03/2022,0.2043641,0.07817812,0.94128793,"(10.31963898761456, 105.23074007842897)",Rice
11/03/2022,0.13719556,0.027988479,0.61767095,"(10.31963898761456, 105.23074007842897)",Rice
22/03/2022,0.22874779,0.065988675,0.78896385,"(10.31963898761456, 105.23074007842897)",Rice
23/03/2022,0.23921134,0.07458092,0.8300711,"(10.31963898761456, 105.23074007842897)",Rice
10/03/2022,0.0846392,0.022644548,0.74990886,"(10.320547445273881, 105.22983162076967)",Rice
11/03/2022,0.06927459,0.0342113,1.0819192,"(10.320547445273881, 105.22983162076967)",Rice
22/03/2022,0.15013812,0.08297843,1.1426442,"(10.320547445273881, 105.22983162076967)",Rice
23/03/2022,0.124240406,0.04685303,0.93342423,"(10.320547445273881, 105.22983162076967)",Rice
10/03/2022,0.088635415,0.03032787,0.8802096,"(10.32281858942218, 105.28115947851899)",Rice
11/03/2022,0.09350579,0.03423911,0.9172471,"(10.32281858942218, 105.28115947851899)",Rice
22/03/2022,0.1502863,0.07493316,1.0871384,"(10.32281858942218, 105.28115947851899)",Rice
23/03/2022,0.23144095,0.093520984,0.97149473,"(10.32281858942218, 105.28115947851899)",Rice
10/03/2022,0.07388463,0.025904248,0.89348,"(10.321910131762861, 105.23028584959931)",Rice
11/03/2022,0.050271563,0.02658908,1.119099,"(10.321910131762861, 105.23028584959931)",Rice
22/03/2022,0.16897078,0.05061626,0.8088086,"(10.321910131762861, 105.23028584959931)",Rice
23/03/2022,0.06579982,0.04322989,1.2320807,"(10.321910131762861, 105.23028584959931)",Rice
10/03/2022,0.091863796,0.022059137,0.695511,"(10.324181275911162, 105.26071918118518)",Rice
11/03/2022,0.07268112,0.027996955,0.9451032,"(10.324181275911162, 105.26071918118518)",Rice
22/03/2022,0.1510475,0.051401995,0.87724656,"(10.324181275911162, 105.26071918118518)",Rice
23/03/2022,0.19501546,0.055627335,0.7830688,"(10.324181275911162, 105.26071918118518)",Rice
10/03/2022,0.19251856,0.032147206,0.5298271,"(10.325089733570481, 105.26026495235556)",Rice
11/03/2022,0.06451367,0.028430067,1.019374,"(10.325089733570481, 105.26026495235556)",Rice
22/03/2022,0.21735136,0.05176459,0.6914564,"(10.325089733570481, 105.26026495235556)",Rice
23/03/2022,0.19682735,0.04403915,0.661115,"(10.325089733570481, 105.26026495235556)",Rice
10/03/2022,0.09697441,0.052927785,1.1359528,"(10.325089733570481, 105.2448211721478)",Rice
11/03/2022,0.065976694,0.045138814,1.2521126,"(10.325089733570481, 105.2448211721478)",Rice
22/03/2022,0.19810262,0.091979936,1.0481313,"(10.325089733570481, 105.2448211721478)",Rice
23/03/2022,0.16360077,0.100947455,1.2003025,"(10.325089733570481, 105.2448211721478)",Rice
10/03/2022,0.057016194,0.022878282,0.9676256,"(10.324181275911162, 105.24300425682924)",Rice
11/03/2022,0.05918548,0.034669142,1.1733489,"(10.324181275911162, 105.24300425682924)",Rice
22/03/2022,0.1487694,0.034453206,0.6777631,"(10.324181275911162, 105.24300425682924)",Rice
23/03/2022,0.08906304,0.0432693,1.0729749,"(10.324181275911162, 105.24300425682924)",Rice
10/03/2022,0.112944596,0.024576057,0.64781797,"(10.32281858942218, 105.27570873256332)",Rice
11/03/2022,0.11851347,0.050986033,1.006103,"(10.32281858942218, 105.27570873256332)",Rice
22/03/2022,0.22161211,0.05050091,0.6699339,"(10.32281858942218, 105.27570873256332)",Rice
23/03/2022,0.2535751,0.057375167,0.6665011,"(10.32281858942218, 105.27570873256332)",Rice
10/03/2022,0.15360172,0.077998765,1.0970755,"(10.323727047081501, 105.28252216500792)",Rice
11/03/2022,0.107407264,0.06580865,1.1966802,"(10.323727047081501, 105.28252216500792)",Rice
22/03/2022,0.38730416,0.10584237,0.7608195,"(10.323727047081501, 105.28252216500792)",Rice
23/03/2022,0.26187605,0.050224237,0.58963054,"(10.323727047081501, 105.28252216500792)",Rice
10/03/2022,0.12364153,0.03278313,0.7453062,"(10.31963898761456, 105.23937042619212)",Rice
11/03/2022,0.0708784,0.021566099,0.8170844,"(10.31963898761456, 105.23937042619212)",Rice
22/03/2022,0.071669556,0.043981276,1.1974903,"(10.31963898761456, 105.23937042619212)",Rice
23/03/2022,0.08093364,0.03653432,1.032634,"(10.31963898761456, 105.23937042619212)",Rice
10/03/2022,0.11448201,0.031888686,0.77069765,"(10.32281858942218, 105.28161370734864)",Rice
11/03/2022,0.06535914,0.039860908,1.1942977,"(10.32281858942218, 105.28161370734864)",Rice
22/03/2022,0.22643463,0.06674649,0.8003056,"(10.32281858942218, 105.28161370734864)",Rice
23/03/2022,0.22952622,0.08123508,0.8986268,"(10.32281858942218, 105.28161370734864)",Rice
10/03/2022,0.29874593,0.054527458,0.56775355,"(10.324635504740822, 105.28161370734864)",Rice
11/03/2022,0.11452605,0.036904823,0.84776133,"(10.324635504740822, 105.28161370734864)",Rice
22/03/2022,0.36037582,0.08858494,0.707107,"(10.324635504740822, 105.28161370734864)",Rice
23/03/2022,0.22188756,0.0472698,0.637824,"(10.324635504740822, 105.28161370734864)",Rice
10/03/2022,0.102423966,0.026929293,0.74100256,"(10.32327281825184, 105.26117341001483)",Rice
11/03/2022,0.06474991,0.026805207,0.98486066,"(10.32327281825184, 105.26117341001483)",Rice
22/03/2022,0.17142683,0.040774442,0.6908209,"(10.32327281825184, 105.26117341001483)",Rice
23/03/2022,0.083631575,0.03994946,1.0637225,"(10.32327281825184, 105.26117341001483)",Rice
10/03/2022,0.14216207,0.04482567,0.83610135,"(10.32327281825184, 105.2788883343708)",Rice
11/03/2022,0.093057565,0.04012104,1.0072942,"(10.32327281825184, 105.2788883343708)",Rice
22/03/2022,0.31715015,0.10884892,0.88186795,"(10.32327281825184, 105.2788883343708)",Rice
23/03/2022,0.23449486,0.053662885,0.67197824,"(10.32327281825184, 105.2788883343708)",Rice
10/03/2022,0.07567659,0.033796314,1.0267156,"(10.324181275911162, 105.2516346045924)",Rice
11/03/2022,0.07488706,0.022269275,0.80493873,"(10.324181275911162, 105.2516346045924)",Rice
22/03/2022,0.14704758,0.052596655,0.9044028,"(10.324181275911162, 105.2516346045924)",Rice
23/03/2022,0.10184058,0.034598753,0.87633777,"(10.324181275911162, 105.2516346045924)",Rice
10/03/2022,0.08244224,0.028838994,0.8922409,"(10.323727047081501, 105.23982465502175)",Rice
11/03/2022,0.055669528,0.029534623,1.1207508,"(10.323727047081501, 105.23982465502175)",Rice
22/03/2022,0.23948699,0.031914048,0.44184056,"(10.323727047081501, 105.23982465502175)",Rice
23/03/2022,0.09557108,0.038903035,0.97554815,"(10.323727047081501, 105.23982465502175)",Rice
10/03/2022,0.26477754,0.055822257,0.63294077,"(10.31963898761456, 105.23028584959931)",Rice
11/03/2022,0.13223282,0.035707876,0.7546746,"(10.31963898761456, 105.23028584959931)",Rice
22/03/2022,0.1884746,0.07331577,0.9505025,"(10.31963898761456, 105.23028584959931)",Rice
23/03/2022,0.1716834,0.056112513,0.8553916,"(10.31963898761456, 105.23028584959931)",Rice
10/03/2022,0.10686892,0.02550086,0.6924003,"(10.32327281825184, 105.28706445330431)",Rice
11/03/2022,0.07895706,0.044169176,1.1490762,"(10.32327281825184, 105.28706445330431)",Rice
22/03/2022,0.2543952,0.06694123,0.74142665,"(10.32327281825184, 105.28706445330431)",Rice
23/03/2022,0.3034689,0.06626934,0.6495135,"(10.32327281825184, 105.28706445330431)",Rice
10/03/2022,0.07545264,0.032647844,1.0092767,"(10.324181275911162, 105.27752564788187)",Rice
11/03/2022,0.10199528,0.03426792,0.8703018,"(10.324181275911162, 105.27752564788187)",Rice
22/03/2022,0.5063825,0.059435196,0.39749184,"(10.324181275911162, 105.27752564788187)",Rice
23/03/2022,0.43718103,0.039344765,0.31633553,"(10.324181275911162, 105.27752564788187)",Rice
10/03/2022,0.09701174,0.023571631,0.7013433,"(10.323727047081501, 105.26480724065195)",Rice
11/03/2022,0.07016213,0.037368443,1.1228414,"(10.323727047081501, 105.26480724065195)",Rice
22/03/2022,0.18926182,0.042799428,0.66623205,"(10.323727047081501, 105.26480724065195)",Rice
23/03/2022,0.1909177,0.033578925,0.5517408,"(10.323727047081501, 105.26480724065195)",Rice
10/03/2022,0.08087715,0.024222376,0.80870205,"(10.321910131762861, 105.2266520189622)",Rice
11/03/2022,0.047187287,0.029525649,1.2074497,"(10.321910131762861, 105.2266520189622)",Rice
22/03/2022,0.12306606,0.036447745,0.8027908,"(10.321910131762861, 105.2266520189622)",Rice
23/03/2022,0.04134553,0.034884512,1.3480864,"(10.321910131762861, 105.2266520189622)",Rice
10/03/2022,0.10410711,0.030391507,0.7951987,"(10.324181275911162, 105.25072614693312)",Rice
11/03/2022,0.067810684,0.024814727,0.9169029,"(10.324181275911162, 105.25072614693312)",Rice
22/03/2022,0.09178842,0.029749624,0.8508775,"(10.324181275911162, 105.25072614693312)",Rice
23/03/2022,0.09961235,0.030604435,0.82224363,"(10.324181275911162, 105.25072614693312)",Rice
10/03/2022,0.075119525,0.033015326,1.0178962,"(10.32327281825184, 105.27071221543727)",Rice
11/03/2022,0.07686478,0.030127816,0.9546865,"(10.32327281825184, 105.27071221543727)",Rice
22/03/2022,0.11039138,0.024145167,0.6502754,"(10.32327281825184, 105.27071221543727)",Rice
23/03/2022,0.06278143,0.030071827,1.0652211,"(10.32327281825184, 105.27071221543727)",Rice
10/03/2022,0.0992166,0.046293765,1.050833,"(10.325089733570481, 105.25890226586662)",Rice
11/03/2022,0.07775077,0.036341324,1.0517917,"(10.325089733570481, 105.25890226586662)",Rice
22/03/2022,0.34192544,0.10030964,0.79779005,"(10.325089733570481, 105.25890226586662)",Rice
23/03/2022,0.28757522,0.08189985,0.782242,"(10.325089733570481, 105.25890226586662)",Rice
10/03/2022,0.07213328,0.030194337,0.99097806,"(10.321455902933202, 105.25208883342202)",Rice
11/03/2022,0.09831004,0.05849,1.1814662,"(10.321455902933202, 105.25208883342202)",Rice
22/03/2022,0.2015585,0.08421943,0.98998785,"(10.321455902933202, 105.25208883342202)",Rice
23/03/2022,0.14592619,0.07041926,1.0692922,"(10.321455902933202, 105.25208883342202)",Rice
10/03/2022,0.065780155,0.026743637,0.97487235,"(10.324635504740822, 105.26162763884446)",Rice
11/03/2022,0.047171455,0.03197702,1.2475955,"(10.324635504740822, 105.26162763884446)",Rice
22/03/2022,0.18471599,0.05622314,0.8172715,"(10.324635504740822, 105.26162763884446)",Rice
23/03/2022,0.22510733,0.10606026,1.0561746,"(10.324635504740822, 105.26162763884446)",Rice
10/03/2022,0.07607693,0.036808662,1.0707269,"(10.325089733570481, 105.28751868213396)",Rice
11/03/2022,0.044420727,0.034156617,1.3073193,"(10.325089733570481, 105.28751868213396)",Rice
22/03/2022,0.15059517,0.08340999,1.1437876,"(10.325089733570481, 105.28751868213396)",Rice
23/03/2022,0.11600431,0.038829695,0.86828345,"(10.325089733570481, 105.28751868213396)",Rice
10/03/2022,0.14186773,0.024478873,0.5435911,"(10.32009321644422, 105.24845500278491)",Rice
11/03/2022,0.09779601,0.05379138,1.1400887,"(10.32009321644422, 105.24845500278491)",Rice
22/03/2022,0.24604772,0.07762261,0.8363799,"(10.32009321644422, 105.24845500278491)",Rice
23/03/2022,0.23058955,0.038745463,0.5324286,"(10.32009321644422, 105.24845500278491)",Rice
10/03/2022,0.10092235,0.03541414,0.8939479,"(10.324181275911162, 105.23982465502175)",Rice
11/03/2022,0.070444494,0.024082057,0.8797239,"(10.324181275911162, 105.23982465502175)",Rice
22/03/2022,0.22606568,0.03896401,0.5431242,"(10.324181275911162, 105.23982465502175)",Rice
23/03/2022,0.07692896,0.037315246,1.0721115,"(10.324181275911162, 105.23982465502175)",Rice
10/03/2022,0.06624291,0.025494434,0.94461715,"(10.31963898761456, 105.23891619736247)",Rice
11/03/2022,0.07381534,0.02693045,0.91524327,"(10.31963898761456, 105.23891619736247)",Rice
22/03/2022,0.075463384,0.036516532,1.0707978,"(10.31963898761456, 105.23891619736247)",Rice
23/03/2022,0.07717081,0.044940278,1.1702796,"(10.31963898761456, 105.23891619736247)",Rice
10/03/2022,0.09262563,0.023866987,0.73076135,"(10.325089733570481, 105.26389878299267)",Rice
11/03/2022,0.079090424,0.028442798,0.9073614,"(10.325089733570481, 105.26389878299267)",Rice
22/03/2022,0.13460474,0.034685265,0.7307826,"(10.325089733570481, 105.26389878299267)",Rice
23/03/2022,0.07376971,0.035308998,1.0648158,"(10.325089733570481, 105.26389878299267)",Rice
10/03/2022,0.12791742,0.05845225,1.0393534,"(10.321455902933202, 105.26117341001483)",Rice
11/03/2022,0.08667349,0.048641033,1.1507721,"(10.321455902933202, 105.26117341001483)",Rice
22/03/2022,0.14403275,0.06055296,0.99337465,"(10.321455902933202, 105.26117341001483)",Rice
23/03/2022,0.23636867,0.07374572,0.83044124,"(10.321455902933202, 105.26117341001483)",Rice
10/03/2022,0.06720634,0.024877526,0.9232026,"(10.319184758784901, 105.22710624779182)",Rice
11/03/2022,0.07197795,0.02619322,0.91384524,"(10.319184758784901, 105.22710624779182)",Rice
22/03/2022,0.07294603,0.03082025,0.9961222,"(10.319184758784901, 105.22710624779182)",Rice
23/03/2022,0.08195588,0.039690014,1.0712359,"(10.319184758784901, 105.22710624779182)",Rice
10/03/2022,0.06750957,0.021360958,0.8379667,"(10.321001674103542, 105.25254306225168)",Rice
11/03/2022,0.08956638,0.029116075,0.85248256,"(10.321001674103542, 105.25254306225168)",Rice
22/03/2022,0.07901714,0.041731242,1.1183041,"(10.321001674103542, 105.25254306225168)",Rice
23/03/2022,0.08641234,0.050966688,1.176938,"(10.321001674103542, 105.25254306225168)",Rice
10/03/2022,0.21419531,0.06097669,0.78202826,"(10.321455902933202, 105.23164853608824)",Rice
11/03/2022,0.13783054,0.04714715,0.88005364,"(10.321455902933202, 105.23164853608824)",Rice
22/03/2022,0.3469742,0.12312796,0.9000712,"(10.321455902933202, 105.23164853608824)",Rice
23/03/2022,0.18848659,0.036936995,0.5993255,"(10.321455902933202, 105.23164853608824)",Rice
10/03/2022,0.070661396,0.032994494,1.0512393,"(10.324181275911162, 105.24936346044419)",Rice
