image_taken,VV,VH,RVI,location,Class_of_Land
21/07/2022,0.057092946,0.01959309,0.88181955,"(10.324181275911162, 105.27752564788187)",Rice
08/07/2022,0.16383031,0.03514743,0.6411268,"(10.323727047081501, 105.26480724065195)",Rice
09/07/2022,0.2814145,0.076911084,0.76086116,"(10.323727047081501, 105.26480724065195)",Rice
21/07/2022,0.07961127,0.027296769,0.88133895,"(10.323727047081501, 105.26480724065195)",Rice
08/07/2022,0.07138609,0.028672975,0.9681773,"(10.321910131762861, 105.2266520189622)",Rice
09/07/2022,0.10274137,0.030026654,0.7957916,"(10.321910131762861, 105.2266520189622)",Rice
21/07/2022,0.09406507,0.030126264,0.8444666,"(10.321910131762861, 105.2266520189622)",Rice
08/07/2022,0.11230801,0.041511618,0.922396,"(10.324181275911162, 105.25072614693312)",Rice
09/07/2022,0.2605231,0.05380051,0.62330985,"(10.324181275911162, 105.25072614693312)",Rice
21/07/2022,0.15602148,0.05519916,0.89842147,"(10.324181275911162, 105.25072614693312)",Rice
08/07/2022,0.12364964,0.03897231,0.8358798,"(10.32327281825184, 105.27071221543727)",Rice
09/07/2022,0.18692757,0.054608975,0.7955847,"(10.32327281825184, 105.27071221543727)",Rice
21/07/2022,0.14704618,0.030472126,0.62492067,"(10.32327281825184, 105.27071221543727)",Rice
08/07/2022,0.08725314,0.020652302,0.6884208,"(10.325089733570481, 105.25890226586662)",Rice
09/07/2022,0.18860683,0.055741735,0.8016864,"(10.325089733570481, 105.25890226586662)",Rice
21/07/2022,0.1561541,0.055202965,0.89799505,"(10.325089733570481, 105.25890226586662)",Rice
08/07/2022,0.080291465,0.05968905,1.2917783,"(10.321455902933202, 105.25208883342202)",Rice
09/07/2022,0.3751256,0.126796,0.8735748,"(10.321455902933202, 105.25208883342202)",Rice
21/07/2022,0.04897266,0.013187471,0.7532349,"(10.321455902933202, 105.25208883342202)",Rice
08/07/2022,0.11972918,0.052667007,1.0183737,"(10.324635504740822, 105.26162763884446)",Rice
09/07/2022,0.27221426,0.10289249,0.93468827,"(10.324635504740822, 105.26162763884446)",Rice
21/07/2022,0.11958756,0.03130811,0.73883027,"(10.324635504740822, 105.26162763884446)",Rice
08/07/2022,0.061452087,0.027998116,1.0377318,"(10.325089733570481, 105.28751868213396)",Rice
09/07/2022,0.2656071,0.037377488,0.4620183,"(10.325089733570481, 105.28751868213396)",Rice
21/07/2022,0.030226903,0.009665275,0.8436056,"(10.325089733570481, 105.28751868213396)",Rice
08/07/2022,0.07195178,0.02463161,0.8804808,"(10.32009321644422, 105.24845500278491)",Rice
09/07/2022,0.21271726,0.040844787,0.59016246,"(10.32009321644422, 105.24845500278491)",Rice
21/07/2022,0.30937752,0.10697146,0.8859026,"(10.32009321644422, 105.24845500278491)",Rice
08/07/2022,0.1756475,0.040140625,0.671311,"(10.324181275911162, 105.23982465502175)",Rice
09/07/2022,0.2531733,0.0951881,0.93176544,"(10.324181275911162, 105.23982465502175)",Rice
21/07/2022,0.2751607,0.049370844,0.5603229,"(10.324181275911162, 105.23982465502175)",Rice
08/07/2022,0.07788074,0.020904675,0.7515869,"(10.31963898761456, 105.23891619736247)",Rice
09/07/2022,0.3470497,0.03738806,0.3696151,"(10.31963898761456, 105.23891619736247)",Rice
21/07/2022,0.27684584,0.098604225,0.9020824,"(10.31963898761456, 105.23891619736247)",Rice
08/07/2022,0.07887707,0.024333369,0.824427,"(10.325089733570481, 105.26389878299267)",Rice
09/07/2022,0.44733304,0.039598737,0.3117846,"(10.325089733570481, 105.26389878299267)",Rice
21/07/2022,0.41420496,0.11452344,0.76685476,"(10.325089733570481, 105.26389878299267)",Rice
08/07/2022,0.10242561,0.03591721,0.8935768,"(10.321455902933202, 105.26117341001483)",Rice
09/07/2022,0.21236943,0.112226754,1.1186322,"(10.321455902933202, 105.26117341001483)",Rice
21/07/2022,0.16820484,0.031075155,0.5730559,"(10.321455902933202, 105.26117341001483)",Rice
08/07/2022,0.080542006,0.040971056,1.0980293,"(10.319184758784901, 105.22710624779182)",Rice
09/07/2022,0.15234119,0.028641045,0.58076924,"(10.319184758784901, 105.22710624779182)",Rice
21/07/2022,0.20354544,0.06521844,0.8447044,"(10.319184758784901, 105.22710624779182)",Rice
08/07/2022,0.06312377,0.032890156,1.1110178,"(10.321001674103542, 105.25254306225168)",Rice
09/07/2022,0.2992628,0.068291076,0.67060816,"(10.321001674103542, 105.25254306225168)",Rice
21/07/2022,0.022400841,0.007570916,0.8735189,"(10.321001674103542, 105.25254306225168)",Rice
08/07/2022,0.10215178,0.038245145,0.92944336,"(10.321455902933202, 105.23164853608824)",Rice
09/07/2022,0.101615466,0.041309983,0.97483385,"(10.321455902933202, 105.23164853608824)",Rice
21/07/2022,0.15536457,0.026828263,0.54391575,"(10.321455902933202, 105.23164853608824)",Rice
08/07/2022,0.08631107,0.026573487,0.82336044,"(10.324181275911162, 105.24936346044419)",Rice
09/07/2022,0.28078374,0.052023947,0.57432705,"(10.324181275911162, 105.24936346044419)",Rice
21/07/2022,0.15371796,0.03311991,0.6431526,"(10.324181275911162, 105.24936346044419)",Rice
08/07/2022,0.107925035,0.024465187,0.6673994,"(10.324181275911162, 105.27979679203008)",Rice
09/07/2022,0.2744766,0.06627552,0.69824517,"(10.324181275911162, 105.27979679203008)",Rice
21/07/2022,0.045537006,0.013341902,0.79711384,"(10.324181275911162, 105.27979679203008)",Rice
08/07/2022,0.072224766,0.038505785,1.1233829,"(10.324181275911162, 105.2598107235259)",Rice
09/07/2022,0.18860784,0.061674315,0.85565627,"(10.324181275911162, 105.2598107235259)",Rice
21/07/2022,0.16490316,0.026197046,0.509372,"(10.324181275911162, 105.2598107235259)",Rice
08/07/2022,0.08637885,0.017485846,0.61411315,"(10.324181275911162, 105.28706445330431)",Rice
09/07/2022,0.34653905,0.03581443,0.3566946,"(10.324181275911162, 105.28706445330431)",Rice
21/07/2022,0.02230188,0.010415037,1.0513152,"(10.324181275911162, 105.28706445330431)",Rice
08/07/2022,0.101774566,0.02689794,0.74365246,"(10.32281858942218, 105.27934256320043)",Rice
09/07/2022,0.35600117,0.08598625,0.6983929,"(10.32281858942218, 105.27934256320043)",Rice
21/07/2022,0.024092725,0.008942411,0.92468417,"(10.32281858942218, 105.27934256320043)",Rice
08/07/2022,0.09410363,0.028894389,0.82192,"(10.320547445273881, 105.22710624779182)",Rice
09/07/2022,0.19028859,0.038539473,0.6143392,"(10.320547445273881, 105.22710624779182)",Rice
21/07/2022,0.06656362,0.023387143,0.89464015,"(10.320547445273881, 105.22710624779182)",Rice
08/07/2022,0.09693848,0.018091412,0.5775167,"(10.32327281825184, 105.26162763884446)",Rice
09/07/2022,0.36448252,0.041997466,0.39134762,"(10.32327281825184, 105.26162763884446)",Rice
21/07/2022,0.30925456,0.1032743,0.86701936,"(10.32327281825184, 105.26162763884446)",Rice
08/07/2022,0.07695477,0.018847428,0.7052883,"(10.324635504740822, 105.25208883342202)",Rice
09/07/2022,0.28592688,0.052337244,0.56900287,"(10.324635504740822, 105.25208883342202)",Rice
21/07/2022,0.10901982,0.026764156,0.70646954,"(10.324635504740822, 105.25208883342202)",Rice
08/07/2022,0.12262261,0.023148002,0.58257765,"(10.321001674103542, 105.25027191810346)",Rice
09/07/2022,0.18127967,0.03408005,0.58074844,"(10.321001674103542, 105.25027191810346)",Rice
21/07/2022,0.2294538,0.06068593,0.74402034,"(10.321001674103542, 105.25027191810346)",Rice
08/07/2022,0.12167091,0.028064618,0.675811,"(10.318730529955241, 105.22756047662148)",Rice
09/07/2022,0.10777155,0.029522488,0.76205707,"(10.318730529955241, 105.22756047662148)",Rice
21/07/2022,0.11027393,0.04128193,0.9293885,"(10.318730529955241, 105.22756047662148)",Rice
08/07/2022,0.1118227,0.036043428,0.8479066,"(10.31963898761456, 105.23255699374752)",Rice
09/07/2022,0.4099496,0.09993492,0.7029667,"(10.31963898761456, 105.23255699374752)",Rice
21/07/2022,0.027227104,0.006062603,0.6588019,"(10.31963898761456, 105.23255699374752)",Rice
08/07/2022,0.077657826,0.039211407,1.0939935,"(10.323727047081501, 105.23800773970319)",Rice
09/07/2022,0.17305529,0.058598142,0.8745369,"(10.323727047081501, 105.23800773970319)",Rice
21/07/2022,0.26343498,0.051163252,0.59527886,"(10.323727047081501, 105.23800773970319)",Rice
08/07/2022,0.06900043,0.019603439,0.78097856,"(10.323727047081501, 105.27797987671151)",Rice
09/07/2022,0.24918802,0.08536207,0.88083947,"(10.323727047081501, 105.27797987671151)",Rice
21/07/2022,0.03814431,0.007653926,0.61007893,"(10.323727047081501, 105.27797987671151)",Rice
08/07/2022,0.15488672,0.055435695,0.90474933,"(10.323727047081501, 105.26844107128906)",Rice
09/07/2022,0.41176644,0.10252039,0.7134896,"(10.323727047081501, 105.26844107128906)",Rice
21/07/2022,0.048252758,0.011361949,0.6858731,"(10.323727047081501, 105.26844107128906)",Rice
08/07/2022,0.08957873,0.030253768,0.8731321,"(10.31963898761456, 105.2416415703403)",Rice
09/07/2022,0.16468343,0.058964185,0.9049546,"(10.31963898761456, 105.2416415703403)",Rice
21/07/2022,0.2714234,0.10152581,0.9289356,"(10.31963898761456, 105.2416415703403)",Rice
08/07/2022,0.19302137,0.026250632,0.449291,"(10.32327281825184, 105.25663112171844)",Rice
09/07/2022,0.25508046,0.06992541,0.7624244,"(10.32327281825184, 105.25663112171844)",Rice
21/07/2022,0.1257539,0.028430872,0.6661142,"(10.32327281825184, 105.25663112171844)",Rice
08/07/2022,0.073006,0.024302397,0.8652924,"(10.32327281825184, 105.27979679203008)",Rice
09/07/2022,0.38986605,0.045280103,0.3939784,"(10.32327281825184, 105.27979679203008)",Rice
21/07/2022,0.035698727,0.009353988,0.73926765,"(10.32327281825184, 105.27979679203008)",Rice
08/07/2022,0.044740867,0.020822488,1.049429,"(10.323727047081501, 105.28888136862287)",Rice
09/07/2022,0.3273613,0.041781247,0.4263477,"(10.323727047081501, 105.28888136862287)",Rice
21/07/2022,0.03611245,0.010328691,0.78447556,"(10.323727047081501, 105.28888136862287)",Rice
08/07/2022,0.07329776,0.01911257,0.7367899,"(10.324635504740822, 105.26344455416304)",Rice
09/07/2022,0.30642217,0.029983224,0.34025458,"(10.324635504740822, 105.26344455416304)",Rice
21/07/2022,0.43879792,0.13037854,0.8045037,"(10.324635504740822, 105.26344455416304)",Rice
08/07/2022,0.11812076,0.024490995,0.6251677,"(10.324181275911162, 105.26208186767411)",Rice
09/07/2022,0.37136012,0.051283292,0.4549591,"(10.324181275911162, 105.26208186767411)",Rice
21/07/2022,0.28604624,0.063686885,0.6587536,"(10.324181275911162, 105.26208186767411)",Rice
08/07/2022,0.11656252,0.045758598,0.9555416,"(10.319184758784901, 105.23573659555498)",Rice
09/07/2022,0.32423607,0.083272696,0.72910124,"(10.319184758784901, 105.23573659555498)",Rice
21/07/2022,0.21599756,0.04888757,0.6666479,"(10.319184758784901, 105.23573659555498)",Rice
08/07/2022,0.14522843,0.07656058,1.1173288,"(10.320547445273881, 105.25435997757023)",Rice
09/07/2022,0.31946883,0.087353684,0.76111096,"(10.320547445273881, 105.25435997757023)",Rice
21/07/2022,0.05089143,0.013654999,0.75139046,"(10.320547445273881, 105.25435997757023)",Rice
08/07/2022,0.12029016,0.027609965,0.67342323,"(10.31963898761456, 105.24255002799958)",Rice
09/07/2022,0.29051924,0.045272615,0.5016234,"(10.31963898761456, 105.24255002799958)",Rice
21/07/2022,0.5805709,0.12268857,0.63404244,"(10.31963898761456, 105.24255002799958)",Rice
08/07/2022,0.10351682,0.0361722,0.8916553,"(10.320547445273881, 105.23619082438464)",Rice
09/07/2022,0.34529963,0.03459993,0.34732026,"(10.320547445273881, 105.23619082438464)",Rice
21/07/2022,0.16855793,0.043155804,0.72752887,"(10.320547445273881, 105.23619082438464)",Rice
