image_taken,VV,VH,RVI,location,Class_of_Land
26/08/2022,0.10425054,0.005693418,0.20170432,"(10.323727047081501, 105.28070524968936)",Rice
01/08/2022,0.24940607,0.030390913,0.4101972,"(10.325089733570481, 105.23937042619212)",Rice
02/08/2022,0.14294457,0.023940763,0.5310734,"(10.325089733570481, 105.23937042619212)",Rice
14/08/2022,0.023445243,0.005033741,0.64149237,"(10.325089733570481, 105.23937042619212)",Rice
25/08/2022,0.026884712,0.004005125,0.48384398,"(10.325089733570481, 105.23937042619212)",Rice
26/08/2022,0.02342453,0.005918758,0.72087973,"(10.325089733570481, 105.23937042619212)",Rice
01/08/2022,0.035758812,0.010467444,0.7966345,"(10.324181275911162, 105.25390574874059)",Rice
02/08/2022,0.04921227,0.013584638,0.7660152,"(10.324181275911162, 105.25390574874059)",Rice
14/08/2022,0.06719335,0.008125445,0.40758222,"(10.324181275911162, 105.25390574874059)",Rice
25/08/2022,0.0350181,0.005149134,0.47877625,"(10.324181275911162, 105.25390574874059)",Rice
26/08/2022,0.041084025,0.004987872,0.40893817,"(10.324181275911162, 105.25390574874059)",Rice
01/08/2022,0.06906505,0.017249294,0.7150493,"(10.321001674103542, 105.24436694331814)",Rice
02/08/2022,0.14698976,0.02452078,0.5294215,"(10.321001674103542, 105.24436694331814)",Rice
14/08/2022,0.06590474,0.009844377,0.4848866,"(10.321001674103542, 105.24436694331814)",Rice
25/08/2022,0.012444659,0.003504389,0.7763573,"(10.321001674103542, 105.24436694331814)",Rice
26/08/2022,0.017701032,0.005381366,0.81663954,"(10.321001674103542, 105.24436694331814)",Rice
01/08/2022,0.11604856,0.052177917,1.0304456,"(10.321001674103542, 105.2416415703403)",Rice
02/08/2022,0.22526278,0.04631308,0.6212575,"(10.321001674103542, 105.2416415703403)",Rice
14/08/2022,0.047829006,0.007798316,0.5199652,"(10.321001674103542, 105.2416415703403)",Rice
25/08/2022,0.011452259,0.004139872,0.9101947,"(10.321001674103542, 105.2416415703403)",Rice
26/08/2022,0.010872527,0.003679523,0.8742396,"(10.321001674103542, 105.2416415703403)",Rice
01/08/2022,0.1609858,0.020608824,0.4274177,"(10.324635504740822, 105.25572266405916",Rice
02/08/2022,0.14912604,0.017136568,0.39045292,"(10.324635504740822, 105.25572266405916",Rice
14/08/2022,0.03518183,0.005610405,0.51091325,"(10.324635504740822, 105.25572266405916",Rice
25/08/2022,0.121733,0.008392458,0.24952261,"(10.324635504740822, 105.25572266405916",Rice
26/08/2022,0.08428316,0.00897627,0.36600515,"(10.324635504740822, 105.25572266405916",Rice
01/08/2022,0.036626287,0.009487324,0.73342633,"(10.321001674103542, 105.2334654514068)",Rice
02/08/2022,0.035867434,0.007400481,0.62290406,"(10.321001674103542, 105.2334654514068)",Rice
14/08/2022,0.019051155,0.004613258,0.69965637,"(10.321001674103542, 105.2334654514068)",Rice
25/08/2022,0.06038436,0.005568544,0.32315657,"(10.321001674103542, 105.2334654514068)",Rice
26/08/2022,0.04312748,0.005767113,0.4431025,"(10.321001674103542, 105.2334654514068)",Rice
01/08/2022,0.05099112,0.005071403,0.34508526,"(10.32327281825184, 105.26753261362978)",Rice
02/08/2022,0.07423741,0.008270805,0.38034117,"(10.32327281825184, 105.26753261362978)",Rice
14/08/2022,0.025565093,0.005089148,0.6064471,"(10.32327281825184, 105.26753261362978)",Rice
25/08/2022,0.0418125,0.007318719,0.5496824,"(10.32327281825184, 105.26753261362978)",Rice
26/08/2022,0.07574679,0.008331995,0.37623695,"(10.32327281825184, 105.26753261362978)",Rice
01/08/2022,0.06818038,0.011229678,0.52413565,"(10.324181275911162, 105.28115947851899)",Rice
02/08/2022,0.03515829,0.005231432,0.48337942,"(10.324181275911162, 105.28115947851899)",Rice
14/08/2022,0.01555393,0.004413729,0.7803599,"(10.324181275911162, 105.28115947851899)",Rice
25/08/2022,0.20839596,0.011623376,0.205658,"(10.324181275911162, 105.28115947851899)",Rice
26/08/2022,0.12521754,0.008312088,0.24112166,"(10.324181275911162, 105.28115947851899)",Rice
01/08/2022,0.08335592,0.018661022,0.6613863,"(10.321001674103542, 105.2598107235259)",Rice
02/08/2022,0.075724795,0.01347574,0.556776,"(10.321001674103542, 105.2598107235259)",Rice
14/08/2022,0.02668803,0.003525359,0.43865436,"(10.321001674103542, 105.2598107235259)",Rice
25/08/2022,0.078530304,0.005362667,0.24738373,"(10.321001674103542, 105.2598107235259)",Rice
26/08/2022,0.05731524,0.00729117,0.4251859,"(10.321001674103542, 105.2598107235259)",Rice
01/08/2022,0.322674,0.05906941,0.56904584,"(10.32327281825184, 105.24073311268103)",Rice
02/08/2022,0.30917558,0.083230026,0.7530778,"(10.32327281825184, 105.24073311268103)",Rice
14/08/2022,0.072604455,0.007273954,0.3472706,"(10.32327281825184, 105.24073311268103)",Rice
25/08/2022,0.038164835,0.004353243,0.38801113,"(10.32327281825184, 105.24073311268103)",Rice
26/08/2022,0.09181792,0.005120647,0.2056381,"(10.32327281825184, 105.24073311268103)",Rice
01/08/2022,0.026238838,0.007737123,0.80048674,"(10.324635504740822, 105.27843410554115)",Rice
02/08/2022,0.054918636,0.006535158,0.40211743,"(10.324635504740822, 105.27843410554115)",Rice
14/08/2022,0.043822095,0.00450555,0.35510838,"(10.324635504740822, 105.27843410554115)",Rice
25/08/2022,0.32638195,0.01626589,0.18532279,"(10.324635504740822, 105.27843410554115)",Rice
26/08/2022,0.28461525,0.010005293,0.13351326,"(10.324635504740822, 105.27843410554115)",Rice
01/08/2022,0.036211938,0.007006006,0.5935541,"(10.324181275911162, 105.2348281378957)",Rice
02/08/2022,0.040928308,0.009666349,0.6873491,"(10.324181275911162, 105.2348281378957)",Rice
14/08/2022,0.065538764,0.007216048,0.37654415,"(10.324181275911162, 105.2348281378957)",Rice
25/08/2022,0.014046628,0.004424529,0.83554906,"(10.324181275911162, 105.2348281378957)",Rice
26/08/2022,0.02957872,0.004903765,0.52684337,"(10.324181275911162, 105.2348281378957)",Rice
01/08/2022,0.052761298,0.011724735,0.657843,"(10.321455902933202, 105.23301122257715)",Rice
02/08/2022,0.07377389,0.011558587,0.50378424,"(10.321455902933202, 105.23301122257715)",Rice
14/08/2022,0.020778926,0.00469391,0.6657181,"(10.321455902933202, 105.23301122257715)",Rice
25/08/2022,0.092967756,0.005114327,0.2030627,"(10.321455902933202, 105.23301122257715)",Rice
26/08/2022,0.1019191,0.007973568,0.27950358,"(10.321455902933202, 105.23301122257715)",Rice
01/08/2022,0.17069441,0.026511764,0.50029653,"(10.323727047081501, 105.26026495235556)",Rice
02/08/2022,0.0814372,0.014065903,0.5440174,"(10.323727047081501, 105.26026495235556)",Rice
14/08/2022,0.04380805,0.009910669,0.6664252,"(10.323727047081501, 105.26026495235556)",Rice
25/08/2022,0.118091404,0.014463029,0.4119429,"(10.323727047081501, 105.26026495235556)",Rice
26/08/2022,0.10493527,0.014658946,0.45925957,"(10.323727047081501, 105.26026495235556)",Rice
01/08/2022,0.031473156,0.007399445,0.6851157,"(10.325089733570481, 105.28025102085971)",Rice
02/08/2022,0.03709294,0.009204131,0.7118002,"(10.325089733570481, 105.28025102085971)",Rice
14/08/2022,0.035708684,0.005412579,0.49062705,"(10.325089733570481, 105.28025102085971)",Rice
25/08/2022,0.12461063,0.005587352,0.16793345,"(10.325089733570481, 105.28025102085971)",Rice
26/08/2022,0.48493782,0.01604319,0.1260265,"(10.325089733570481, 105.28025102085971)",Rice
01/08/2022,0.030979602,0.006736995,0.6475382,"(10.32009321644422, 105.23210276491787)",Rice
02/08/2022,0.11846748,0.014807904,0.41901368,"(10.32009321644422, 105.23210276491787)",Rice
14/08/2022,0.0176378,0.004618225,0.73890036,"(10.32009321644422, 105.23210276491787)",Rice
25/08/2022,0.0953473,0.005688327,0.2187696,"(10.32009321644422, 105.23210276491787)",Rice
26/08/2022,0.12060486,0.008249855,0.24776402,"(10.32009321644422, 105.23210276491787)",Rice
01/08/2022,0.027146436,0.007127057,0.7402682,"(10.322364360592521, 105.27797987671151)",Rice
02/08/2022,0.05058953,0.012110716,0.6939948,"(10.322364360592521, 105.27797987671151)",Rice
14/08/2022,0.052517876,0.006724552,0.42749166,"(10.322364360592521, 105.27797987671151)",Rice
25/08/2022,0.17173336,0.010217285,0.21821894,"(10.322364360592521, 105.27797987671151)",Rice
26/08/2022,0.39917126,0.011496788,0.11040272,"(10.322364360592521, 105.27797987671151)",Rice
01/08/2022,0.017682437,0.007607337,1.006112,"(10.32327281825184, 105.27752564788187)",Rice
02/08/2022,0.03713879,0.004394244,0.40019122,"(10.32327281825184, 105.27752564788187)",Rice
14/08/2022,0.022198576,0.005331042,0.69555956,"(10.32327281825184, 105.27752564788187)",Rice
25/08/2022,0.18988588,0.007792695,0.15454486,"(10.32327281825184, 105.27752564788187)",Rice
26/08/2022,0.14501509,0.00688744,0.1772054,"(10.32327281825184, 105.27752564788187)",Rice
01/08/2022,0.06959909,0.007380608,0.36466125,"(10.324635504740822, 105.2652614694816)",Rice
02/08/2022,0.030323379,0.006724487,0.65684533,"(10.324635504740822, 105.2652614694816)",Rice
14/08/2022,0.022059025,0.005504885,0.7146447,"(10.324635504740822, 105.2652614694816)",Rice
25/08/2022,0.11845516,0.007639662,0.2348904,"(10.324635504740822, 105.2652614694816)",Rice
26/08/2022,0.14707711,0.007621475,0.19215073,"(10.324635504740822, 105.2652614694816)",Rice
01/08/2022,0.22119777,0.023459842,0.36470136,"(10.320547445273881, 105.2266520189622)",Rice
02/08/2022,0.22291112,0.0415591,0.57706773,"(10.320547445273881, 105.2266520189622)",Rice
14/08/2022,0.08777829,0.013204924,0.48765832,"(10.320547445273881, 105.2266520189622)",Rice
25/08/2022,0.021847565,0.004399737,0.611732,"(10.320547445273881, 105.2266520189622)",Rice
26/08/2022,0.015677467,0.004458198,0.78146285,"(10.320547445273881, 105.2266520189622)",Rice
01/08/2022,0.011058543,0.004736617,1.0036706,"(10.323727047081501, 105.2652614694816)",Rice
02/08/2022,0.020900002,0.004821016,0.6758331,"(10.323727047081501, 105.2652614694816)",Rice
14/08/2022,0.007766819,0.003992235,1.1036698,"(10.323727047081501, 105.2652614694816)",Rice
25/08/2022,0.12100557,0.004143897,0.1302351,"(10.323727047081501, 105.2652614694816)",Rice
26/08/2022,0.14528474,0.006253169,0.16161744,"(10.323727047081501, 105.2652614694816)",Rice
01/08/2022,0.054691657,0.00832383,0.4922353,"(10.325089733570481, 105.23528236672536)",Rice
02/08/2022,0.064623065,0.011629064,0.5615915,"(10.325089733570481, 105.23528236672536)",Rice
14/08/2022,0.052869212,0.007840726,0.48208985,"(10.325089733570481, 105.23528236672536)",Rice
25/08/2022,0.013217713,0.005118912,0.948062,"(10.325089733570481, 105.23528236672536)",Rice
26/08/2022,0.02461127,0.005311713,0.64395314,"(10.325089733570481, 105.23528236672536)",Rice
01/08/2022,0.05967585,0.006005518,0.34861532,"(10.324635504740822, 105.26798684245944)",Rice
02/08/2022,0.07648873,0.00654209,0.30249363,"(10.324635504740822, 105.26798684245944)",Rice
14/08/2022,0.015460349,0.00398173,0.730512,"(10.324635504740822, 105.26798684245944)",Rice
25/08/2022,0.0957956,0.009107081,0.33184254,"(10.324635504740822, 105.26798684245944)",Rice
26/08/2022,0.08927655,0.005230379,0.21516238,"(10.324635504740822, 105.26798684245944)",Rice
01/08/2022,0.0414214,0.016091738,0.9497838,"(10.32281858942218, 105.26435301182232)",Rice
02/08/2022,0.05799265,0.008783625,0.4903283,"(10.32281858942218, 105.26435301182232)",Rice
14/08/2022,0.061832543,0.010721166,0.54565877,"(10.32281858942218, 105.26435301182232)",Rice
25/08/2022,0.2593962,0.02182579,0.2981521,"(10.32281858942218, 105.26435301182232)",Rice
26/08/2022,0.19361593,0.012285861,0.23144403,"(10.32281858942218, 105.26435301182232)",Rice
01/08/2022,0.009144041,0.004638025,1.0964546,"(10.325089733570481, 105.26344455416304)",Rice
02/08/2022,0.018729623,0.004514413,0.69736236,"(10.325089733570481, 105.26344455416304)",Rice
14/08/2022,0.011469966,0.004194709,0.9165597,"(10.325089733570481, 105.26344455416304)",Rice
25/08/2022,0.08058869,0.00347445,0.16187307,"(10.325089733570481, 105.26344455416304)",Rice
26/08/2022,0.12666011,0.004188864,0.12598555,"(10.325089733570481, 105.26344455416304)",Rice
01/08/2022,0.18365377,0.028566342,0.5008812,"(10.323727047081501, 105.24572962980707)",Rice
02/08/2022,0.28979418,0.05661001,0.5978928,"(10.323727047081501, 105.24572962980707)",Rice
14/08/2022,0.08613677,0.012020775,0.4588822,"(10.323727047081501, 105.24572962980707)",Rice
25/08/2022,0.012303669,0.004767265,0.94833267,"(10.323727047081501, 105.24572962980707)",Rice
26/08/2022,0.015547034,0.006805848,1.0157007,"(10.323727047081501, 105.24572962980707)",Rice
01/08/2022,0.13259375,0.028232588,0.63758254,"(10.324635504740822, 105.2334654514068)",Rice
02/08/2022,0.15667707,0.024900649,0.5095415,"(10.324635504740822, 105.2334654514068)",Rice
14/08/2022,0.0714694,0.009043728,0.42331877,"(10.324635504740822, 105.2334654514068)",Rice
25/08/2022,0.01673693,0.004755926,0.7810733,"(10.324635504740822, 105.2334654514068)",Rice
26/08/2022,0.010435556,0.004368498,0.99101204,"(10.324635504740822, 105.2334654514068)",Rice
01/08/2022,0.15867835,0.035982363,0.6675611,"(10.325089733570481, 105.23164853608824)",Rice
02/08/2022,0.20342813,0.023708625,0.39513063,"(10.325089733570481, 105.23164853608824)",Rice
14/08/2022,0.1017441,0.007838885,0.2757111,"(10.325089733570481, 105.23164853608824)",Rice
25/08/2022,0.014988378,0.004037542,0.7534178,"(10.325089733570481, 105.23164853608824)",Rice
26/08/2022,0.03752896,0.006063492,0.516237,"(10.325089733570481, 105.23164853608824)",Rice
01/08/2022,0.01600865,0.006277095,0.95489436,"(10.32327281825184, 105.26571569831123)",Rice
02/08/2022,0.021940522,0.003605116,0.5231516,"(10.32327281825184, 105.26571569831123)",Rice
14/08/2022,0.012346913,0.004003493,0.8511095,"(10.32327281825184, 105.26571569831123)",Rice
25/08/2022,0.12382928,0.008837857,0.25743857,"(10.32327281825184, 105.26571569831123)",Rice
26/08/2022,0.20231676,0.006699662,0.12614156,"(10.32327281825184, 105.26571569831123)",Rice
01/08/2022,0.026209159,0.007460054,0.7819501,"(10.31963898761456, 105.23074007842897)",Rice
02/08/2022,0.085218534,0.013624582,0.5119536,"(10.31963898761456, 105.23074007842897)",Rice
14/08/2022,0.036662918,0.006558924,0.5590506,"(10.31963898761456, 105.23074007842897)",Rice
25/08/2022,0.06763519,0.004617381,0.24732162,"(10.31963898761456, 105.23074007842897)",Rice
26/08/2022,0.1194992,0.007330361,0.22440735,"(10.31963898761456, 105.23074007842897)",Rice
01/08/2022,0.094521075,0.017869141,0.5832238,"(10.320547445273881, 105.22983162076967)",Rice
02/08/2022,0.1863867,0.035229888,0.58314335,"(10.320547445273881, 105.22983162076967)",Rice
14/08/2022,0.15628622,0.010115066,0.2356427,"(10.320547445273881, 105.22983162076967)",Rice
25/08/2022,0.06658103,0.004351432,0.23773867,"(10.320547445273881, 105.22983162076967)",Rice
26/08/2022,0.0886861,0.005031697,0.20891474,"(10.320547445273881, 105.22983162076967)",Rice
01/08/2022,0.012986445,0.007348715,1.155168,"(10.32281858942218, 105.28115947851899)",Rice
02/08/2022,0.015946504,0.005207139,0.8548977,"(10.32281858942218, 105.28115947851899)",Rice
14/08/2022,0.026968278,0.006751086,0.7162113,"(10.32281858942218, 105.28115947851899)",Rice
25/08/2022,0.14684078,0.00674758,0.171828,"(10.32281858942218, 105.28115947851899)",Rice
26/08/2022,0.18044981,0.008503875,0.17592275,"(10.32281858942218, 105.28115947851899)",Rice
01/08/2022,0.18070988,0.019321686,0.3672385,"(10.321910131762861, 105.23028584959931)",Rice
02/08/2022,0.1278627,0.029520407,0.6762653,"(10.321910131762861, 105.23028584959931)",Rice
14/08/2022,0.112220965,0.008150072,0.26150224,"(10.321910131762861, 105.23028584959931)",Rice
25/08/2022,0.034955677,0.00646994,0.5738728,"(10.321910131762861, 105.23028584959931)",Rice
26/08/2022,0.043231953,0.007079957,0.5217793,"(10.321910131762861, 105.23028584959931)",Rice
01/08/2022,0.1082114,0.015106757,0.4590153,"(10.324181275911162, 105.26071918118518)",Rice
02/08/2022,0.07134833,0.007528335,0.36310148,"(10.324181275911162, 105.26071918118518)",Rice
14/08/2022,0.027647046,0.005542358,0.6096489,"(10.324181275911162, 105.26071918118518)",Rice
25/08/2022,0.09652722,0.006712626,0.25148165,"(10.324181275911162, 105.26071918118518)",Rice
26/08/2022,0.18467562,0.008115628,0.16479951,"(10.324181275911162, 105.26071918118518)",Rice
01/08/2022,0.081536345,0.007760122,0.33216414,"(10.325089733570481, 105.26026495235556)",Rice
02/08/2022,0.021944804,0.005019563,0.67174804,"(10.325089733570481, 105.26026495235556)",Rice
14/08/2022,0.02450868,0.004062164,0.5267357,"(10.325089733570481, 105.26026495235556)",Rice
25/08/2022,0.10121738,0.007946896,0.28039113,"(10.325089733570481, 105.26026495235556)",Rice
26/08/2022,0.15080051,0.007565666,0.18647255,"(10.325089733570481, 105.26026495235556)",Rice
01/08/2022,0.0579736,0.009686502,0.53008205,"(10.325089733570481, 105.2448211721478)",Rice
02/08/2022,0.042590857,0.011141386,0.7384226,"(10.325089733570481, 105.2448211721478)",Rice
14/08/2022,0.07053884,0.00667574,0.33054042,"(10.325089733570481, 105.2448211721478)",Rice
25/08/2022,0.012602165,0.004276179,0.8756765,"(10.325089733570481, 105.2448211721478)",Rice
26/08/2022,0.024239462,0.005925505,0.70435655,"(10.325089733570481, 105.2448211721478)",Rice
01/08/2022,0.04041139,0.010032958,0.7120691,"(10.324181275911162, 105.24300425682924)",Rice
02/08/2022,0.087009564,0.014052335,0.51607263,"(10.324181275911162, 105.24300425682924)",Rice
14/08/2022,0.050309464,0.006885497,0.45163068,"(10.324181275911162, 105.24300425682924)",Rice
25/08/2022,0.017745055,0.004127508,0.6798875,"(10.324181275911162, 105.24300425682924)",Rice
26/08/2022,0.017109351,0.004045123,0.6878681,"(10.324181275911162, 105.24300425682924)",Rice
01/08/2022,0.015268617,0.006633901,1.0115508,"(10.32281858942218, 105.27570873256332)",Rice
02/08/2022,0.051711027,0.012877295,0.7135842,"(10.32281858942218, 105.27570873256332)",Rice
14/08/2022,0.065065786,0.017667856,0.75752497,"(10.32281858942218, 105.27570873256332)",Rice
25/08/2022,0.2345635,0.013361866,0.20968911,"(10.32281858942218, 105.27570873256332)",Rice
26/08/2022,0.3150085,0.016873794,0.19813342,"(10.32281858942218, 105.27570873256332)",Rice
01/08/2022,0.01764317,0.004562459,0.7325759,"(10.323727047081501, 105.28252216500792)",Rice
02/08/2022,0.03156123,0.007884318,0.7151614,"(10.323727047081501, 105.28252216500792)",Rice
14/08/2022,0.023235155,0.004205652,0.5641191,"(10.323727047081501, 105.28252216500792)",Rice
25/08/2022,0.05574175,0.006642853,0.40261397,"(10.323727047081501, 105.28252216500792)",Rice
26/08/2022,0.15689756,0.008905198,0.20898929,"(10.323727047081501, 105.28252216500792)",Rice
01/08/2022,0.102656186,0.010726436,0.3600711,"(10.31963898761456, 105.23937042619212)",Rice
02/08/2022,0.030075684,0.008486811,0.7774359,"(10.31963898761456, 105.23937042619212)",Rice
14/08/2022,0.018441724,0.005855041,0.8397848,"(10.31963898761456, 105.23937042619212)",Rice
25/08/2022,0.085662365,0.008658544,0.3499354,"(10.31963898761456, 105.23937042619212)",Rice
26/08/2022,0.06562794,0.010688888,0.519525,"(10.31963898761456, 105.23937042619212)",Rice
01/08/2022,0.037867945,0.006866804,0.5649149,"(10.32281858942218, 105.28161370734864)",Rice
02/08/2022,0.02947693,0.005578934,0.5837291,"(10.32281858942218, 105.28161370734864)",Rice
14/08/2022,0.037319258,0.005253332,0.46213222,"(10.32281858942218, 105.28161370734864)",Rice
25/08/2022,0.12582572,0.0070384,0.20620874,"(10.32281858942218, 105.28161370734864)",Rice
26/08/2022,0.09712548,0.006101727,0.22934437,"(10.32281858942218, 105.28161370734864)",Rice
01/08/2022,0.040466245,0.009961405,0.70782185,"(10.324635504740822, 105.28161370734864)",Rice
02/08/2022,0.04200004,0.006380543,0.49151397,"(10.324635504740822, 105.28161370734864)",Rice
14/08/2022,0.014924284,0.004355379,0.7950302,"(10.324635504740822, 105.28161370734864)",Rice
25/08/2022,0.19980639,0.012291729,0.22499478,"(10.324635504740822, 105.28161370734864)",Rice
26/08/2022,0.18929039,0.007301943,0.145785,"(10.324635504740822, 105.28161370734864)",Rice
01/08/2022,0.021199048,0.006797299,0.8450891,"(10.32327281825184, 105.26117341001483)",Rice
02/08/2022,0.029577315,0.004972422,0.5326479,"(10.32327281825184, 105.26117341001483)",Rice
14/08/2022,0.016059047,0.003754316,0.68235976,"(10.32327281825184, 105.26117341001483)",Rice
25/08/2022,0.15118434,0.007599599,0.18680748,"(10.32327281825184, 105.26117341001483)",Rice
26/08/2022,0.13422167,0.006976615,0.19269563,"(10.32327281825184, 105.26117341001483)",Rice
01/08/2022,0.034960907,0.00751338,0.6419446,"(10.32327281825184, 105.2788883343708)",Rice
02/08/2022,0.03627656,0.007140594,0.60133344,"(10.32327281825184, 105.2788883343708)",Rice
14/08/2022,0.025218578,0.004907183,0.5961363,"(10.32327281825184, 105.2788883343708)",Rice
25/08/2022,0.14338753,0.008095131,0.20796737,"(10.32327281825184, 105.2788883343708)",Rice
26/08/2022,0.48440036,0.013690654,0.10842349,"(10.32327281825184, 105.2788883343708)",Rice
01/08/2022,0.09215098,0.010790559,0.39670527,"(10.324181275911162, 105.2516346045924)",Rice
02/08/2022,0.10552845,0.014772896,0.46004957,"(10.324181275911162, 105.2516346045924)",Rice
14/08/2022,0.035449877,0.006385882,0.56203943,"(10.324181275911162, 105.2516346045924)",Rice
25/08/2022,0.1439889,0.009420962,0.23797965,"(10.324181275911162, 105.2516346045924)",Rice
26/08/2022,0.2009472,0.010438904,0.19259334,"(10.324181275911162, 105.2516346045924)",Rice
01/08/2022,0.05299738,0.012127765,0.6719624,"(10.323727047081501, 105.23982465502175)",Rice
02/08/2022,0.0696008,0.01426573,0.6198379,"(10.323727047081501, 105.23982465502175)",Rice
14/08/2022,0.077357456,0.008580634,0.37892383,"(10.323727047081501, 105.23982465502175)",Rice
25/08/2022,0.032425173,0.007855946,0.6999184,"(10.323727047081501, 105.23982465502175)",Rice
26/08/2022,0.078945115,0.006786638,0.30385384,"(10.323727047081501, 105.23982465502175)",Rice
01/08/2022,0.019976178,0.006199153,0.8275806,"(10.31963898761456, 105.23028584959931)",Rice
02/08/2022,0.068055585,0.01159157,0.5381195,"(10.31963898761456, 105.23028584959931)",Rice
14/08/2022,0.040124122,0.005567526,0.45674083,"(10.31963898761456, 105.23028584959931)",Rice
25/08/2022,0.03245662,0.003736066,0.3910163,"(10.31963898761456, 105.23028584959931)",Rice
26/08/2022,0.04101542,0.006395267,0.5018546,"(10.31963898761456, 105.23028584959931)",Rice
01/08/2022,0.019013884,0.005464973,0.78703994,"(10.32327281825184, 105.28706445330431)",Rice
02/08/2022,0.032670885,0.004648974,0.4662164,"(10.32327281825184, 105.28706445330431)",Rice
14/08/2022,0.026998937,0.005950777,0.65392727,"(10.32327281825184, 105.28706445330431)",Rice
25/08/2022,0.07212901,0.009685981,0.44464076,"(10.32327281825184, 105.28706445330431)",Rice
26/08/2022,0.08978911,0.007183355,0.2851192,"(10.32327281825184, 105.28706445330431)",Rice
01/08/2022,0.016899083,0.005039498,0.80642873,"(10.324181275911162, 105.27752564788187)",Rice
02/08/2022,0.02767005,0.00652992,0.68696445,"(10.324181275911162, 105.27752564788187)",Rice
14/08/2022,0.026100013,0.005042219,0.5928945,"(10.324181275911162, 105.27752564788187)",Rice
25/08/2022,0.11981007,0.006942444,0.21300225,"(10.324181275911162, 105.27752564788187)",Rice
26/08/2022,0.11009727,0.010151404,0.32311264,"(10.324181275911162, 105.27752564788187)",Rice
01/08/2022,0.014576116,0.004669282,0.8445798,"(10.323727047081501, 105.26480724065195)",Rice
02/08/2022,0.017216364,0.004892722,0.7811331,"(10.323727047081501, 105.26480724065195)",Rice
14/08/2022,0.018106876,0.006016197,0.86428076,"(10.323727047081501, 105.26480724065195)",Rice
25/08/2022,0.091109015,0.00574546,0.2301367,"(10.323727047081501, 105.26480724065195)",Rice
26/08/2022,0.13364623,0.00891482,0.24218632,"(10.323727047081501, 105.26480724065195)",Rice
01/08/2022,0.030169582,0.005085863,0.53378946,"(10.321910131762861, 105.2266520189622)",Rice
02/08/2022,0.050856795,0.016748037,0.85947216,"(10.321910131762861, 105.2266520189622)",Rice
14/08/2022,0.07708723,0.006430646,0.29589432,"(10.321910131762861, 105.2266520189622)",Rice
25/08/2022,0.04514708,0.005653696,0.41966406,"(10.321910131762861, 105.2266520189622)",Rice
26/08/2022,0.044859834,0.00557535,0.4170235,"(10.321910131762861, 105.2266520189622)",Rice
